gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
Ef-P10-208_CDS_0122	98508	98774	+	Ef-P10-208	-1449.0200632922636	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0123	98857	99084	+	Ef-P10-208	-195.16888467119145	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	19608	151.331894	1.3039207634833914e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	19608	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0124	99160	99459	+	Ef-P10-208	-21.511163740854368	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	8573	161.8396	6.644666336054776e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	8573	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0125	99569	99775	+	Ef-P10-208	-10.03368396813918	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	26721	162.620728	4.326762889596046e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	26721	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0126	99859	100104	+	Ef-P10-208	-478.21196397399143	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	4264	119.811119	9.496537628398284e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	4264	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0127	100149	100355	+	Ef-P10-208	-1565.0911244371025	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	33460	167.097687	1.2212954951522124e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	33460	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0128	100374	100544	+	Ef-P10-208	-2.9680545566266003	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	26004	110.090721	8.299666295171788e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	26004	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0129	100680	100985	+	Ef-P10-208	-1143.3597919530862	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	24730	218.460358	1.8581795305022292e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	24730	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0130	101055	101489	+	Ef-P10-208	-6542.844397978175	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	12228	251.690567	4.96098968312321e-75	No_custom_HMM	No_custom_HMM	No_custom_HMM	12228	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0131	101554	101823	+	Ef-P10-208	-513.7802910063218	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	26676	155.835373	1.492444761606355e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	26676	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0132	101817	102029	+	Ef-P10-208	-116.71525837536164	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	27904	168.334183	5.984866813367018e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	27904	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0133	102026	102331	+	Ef-P10-208	-56.72971501696617	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0134	102319	102510	+	Ef-P10-208	-829.3095601858539	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	5861	78.792953	5.261972614415308e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	5861	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0135	102523	102882	+	Ef-P10-208	-10015.64034338791	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	23244	254.651443	2.0882328072002066e-76	No_custom_HMM	No_custom_HMM	No_custom_HMM	23244	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0136	102887	102988	+	Ef-P10-208	-4.517981750005177	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	29866	93.742325	6.521624479212459e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	29866	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0137	103165	103043	-	Ef-P10-208	-0.1919713112407954	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0138	103878	104105	+	Ef-P10-208	-232.44079911240593	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	31670	178.804413	3.984589412457319e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	31670	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0139	104189	104461	+	Ef-P10-208	-44.49254042470306	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	28291	179.149475	2.736274193293092e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	28291	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0140	104497	104808	+	Ef-P10-208	-77.41170506523589	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	33327	224.91391	1.9224302391716095e-67	No_custom_HMM	No_custom_HMM	No_custom_HMM	33327	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0141	104900	105058	+	Ef-P10-208	-8.824439576734306	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	25320	131.475845	1.5636818124428879e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	25320	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0142	105194	105433	+	Ef-P10-208	-184.66097472039357	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	27612	180.829178	8.060373753366763e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	27612	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0143	105540	106235	+	Ef-P10-208	-1101578.5456206151	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	22029	490.349274	1.5378637335939117e-147	No_custom_HMM	No_custom_HMM	No_custom_HMM	22029	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0144	106342	106485	+	Ef-P10-208	-15.547510387596317	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0145	106569	106835	+	Ef-P10-208	-193.2666492103959	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	20721	188.678711	2.98002227080889e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	20721	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0146	106908	107006	+	Ef-P10-208	-5.002077173687851	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	28273	39.634388	6.378244440788614e-10	No_custom_HMM	No_custom_HMM	No_custom_HMM	28273	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0147	107139	107282	+	Ef-P10-208	-10.747754180603156	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	15914	100.141983	9.26913789593854e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	15914	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0148	107313	107480	+	Ef-P10-208	-0.2450236913901177	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0149	107805	107578	-	Ef-P10-208	-7.7383027258973	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	33420	164.987137	7.425870200752267e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	33420	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0150	108107	107835	-	Ef-P10-208	-76.94281189672591	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0151	108432	108112	-	Ef-P10-208	-1056.6753374143584	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	23671	238.103302	2.0119451698498205e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	23671	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0152	108797	108486	-	Ef-P10-208	-192.06192639638508	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	2169	105.056778	3.302899343387576e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	2169	PHANOTATE_1.5.1	CDS	#ff59f5	membrane protein	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0153	109057	108809	-	Ef-P10-208	-23.820508429011166	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	27713	118.191826	2.224824614032087e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	27713	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0154	109198	109058	-	Ef-P10-208	-18.58413189475821	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	14729	65.726379	6.241273308632167e-18	No_custom_HMM	No_custom_HMM	No_custom_HMM	14729	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0155	109192	109290	+	Ef-P10-208	-0.3244902493688913	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0156	109610	109419	-	Ef-P10-208	-34.57071241073078	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	24581	156.761261	2.3770917493508465e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	24581	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0157	109878	109654	-	Ef-P10-208	-333.22801463882905	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	26673	182.198792	2.966894283770842e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	26673	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0158	110143	109892	-	Ef-P10-208	-114.89479447912264	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	13036	161.086014	1.225186440105819e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	13036	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0159	110524	110144	-	Ef-P10-208	-14201.880515572522	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	37431	292.895325	4.0922049368854836e-88	No_custom_HMM	No_custom_HMM	No_custom_HMM	37431	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0160	110703	110545	-	Ef-P10-208	-19.353372399448176	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0161	110958	110761	-	Ef-P10-208	-27.53751504780963	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	8315	95.389015	3.734293281322399e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	8315	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0162	111473	110958	-	Ef-P10-208	-19900.91705355357	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	121	116.576073	2.9310362997249117e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	121	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0163	111734	111486	-	Ef-P10-208	-1792.6724040858871	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	13840	156.651016	4.005381942024418e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	13840	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0164	112271	111747	-	Ef-P10-208	-82004.94146990878	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	121	165.693161	3.205538729563732e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	121	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0165	112664	112272	-	Ef-P10-208	-2300.922689226092	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	1150	114.343918	7.232876577658109e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	1150	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0166	113016	112657	-	Ef-P10-208	-48683.016324859826	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	1150	99.016266	4.0626599171002895e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	1150	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0167	113190	113020	-	Ef-P10-208	-35.52615849940733	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	1997	86.818672	1.6220108397976622e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	1997	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0168	113720	113178	-	Ef-P10-208	-2084899.5872347	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	24858	411.329895	6.002430511581602e-124	No_custom_HMM	No_custom_HMM	No_custom_HMM	24858	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0169	114187	113723	-	Ef-P10-208	-162346.01393959124	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	25596	360.28772	2.252502314922044e-108	No_custom_HMM	No_custom_HMM	No_custom_HMM	25596	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0170	114654	114184	-	Ef-P10-208	-23882.00343011617	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	37876	346.410522	3.2955031690227266e-104	No_custom_HMM	No_custom_HMM	No_custom_HMM	37876	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0171	114762	114670	-	Ef-P10-208	-0.9726628653927182	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	29819	33.079666	1.0733334793207895e-07	No_custom_HMM	No_custom_HMM	No_custom_HMM	29819	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0172	115223	114858	-	Ef-P10-208	-62671.76335656388	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	18751	247.544113	3.771967955454744e-74	No_custom_HMM	No_custom_HMM	No_custom_HMM	18751	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0173	115402	115220	-	Ef-P10-208	-24.280144233598847	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	27680	124.989113	1.9543258805846934e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	27680	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0174	115931	115413	-	Ef-P10-208	-170860.56517658327	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	1017	170.578156	5.797296561246039e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	1017	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0175	116405	115932	-	Ef-P10-208	-476903.1516053325	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	27332	343.639008	2.6975257252589074e-103	No_custom_HMM	No_custom_HMM	No_custom_HMM	27332	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0176	117109	116402	-	Ef-P10-208	-2044038.01447495	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	21779	504.572784	9.283076434537138e-152	No_custom_HMM	No_custom_HMM	No_custom_HMM	21779	PHANOTATE_1.5.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0177	117578	117138	-	Ef-P10-208	-4375.251659626208	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	9516	208.199295	8.066709925822683e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	9516	PHANOTATE_1.5.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0178	117816	117628	-	Ef-P10-208	-61.61811714866206	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	23831	149.196259	5.811480771318491e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	23831	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0179	118274	117813	-	Ef-P10-208	-43755.14684460204	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	34873	124.759773	8.272494550747409e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	34873	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0180	118464	118288	-	Ef-P10-208	-38.19054652942226	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	26236	146.257355	4.106672306708818e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	26236	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0181	118655	118461	-	Ef-P10-208	-7.084017773717831	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	3458	105.612923	2.386605437308859e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	3458	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0182	119089	118652	-	Ef-P10-208	-792.165654831126	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	22581	316.40683	5.468600372230784e-95	No_custom_HMM	No_custom_HMM	No_custom_HMM	22581	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
