# Annotated with Bakta
# Software: v1.9.4
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1682506	1684302	-	JCNBHB_08360	uvrC	excinuclease ABC subunit UvrC	COG:COG0322, COG:L, GO:0003677, GO:0005737, GO:0006289, GO:0009380, GO:0009381, GO:0009432, RefSeq:WP_002360407.1, SO:0001217, UniParc:UPI0001B1E24C, UniRef:UniRef100_C7D3T5, UniRef:UniRef50_Q817L9, UniRef:UniRef90_Q835H1
contig_1	cds	1684467	1684781	-	JCNBHB_08365	trxA	thioredoxin	COG:COG0526, COG:O, GO:0005737, GO:0015036, RefSeq:WP_002360408.1, SO:0001217, UniParc:UPI0001B1E24D, UniRef:UniRef100_C7D3T6, UniRef:UniRef50_A0A0B7LQ67, UniRef:UniRef90_A0A1B4XNM2
contig_1	cds	1684879	1687245	-	JCNBHB_08370	mutS2	Endonuclease MutS2	COG:COG1193, COG:L, EC:3.1.-.-, GO:0004519, GO:0005524, GO:0006298, GO:0016887, GO:0030983, GO:0045910, GO:0140664, RefSeq:WP_002360409.1, SO:0001217, UniParc:UPI0001B1E24E, UniRef:UniRef100_C7D3T7, UniRef:UniRef50_Q03R49, UniRef:UniRef90_Q835H3
contig_1	cds	1687356	1687904	-	JCNBHB_08375	cvpA	Colicin V production accessory protein CvpA, regulator of purF expression and biofilm formation	COG:COG1286, COG:FM, RefSeq:WP_002357705.1, SO:0001217, UniParc:UPI000005C18E, UniRef:UniRef100_A0A1B4XNK4, UniRef:UniRef50_R3W3J3, UniRef:UniRef90_A0A1B4XNK4
contig_1	cds	1687924	1688367	-	JCNBHB_08380	zapA	Cell division protein ZapA	RefSeq:WP_002357706.1, SO:0001217, UniParc:UPI000005C18D, UniRef:UniRef100_A0A1B4XNK0, UniRef:UniRef50_R2VD54, UniRef:UniRef90_A0A1B4XNK0
contig_1	cds	1688636	1690738	-	JCNBHB_08385	cadA	Cation-transporting P-type ATPase	COG:COG2217, COG:P, RefSeq:WP_002360410.1, SO:0001217, UniParc:UPI0001B1E267, UniRef:UniRef100_C7D3U0, UniRef:UniRef50_A0A069RF59, UniRef:UniRef90_A0A4U3MTF6
contig_1	cds	1690860	1691864	-	JCNBHB_08390	cysA	ABC-type sulfate/molybdate transport systems, ATPase component	COG:COG1118, COG:P, RefSeq:WP_002360411.1, SO:0001217, UniParc:UPI0001B1E268, UniRef:UniRef100_C7D3U1, UniRef:UniRef50_R2TCC6, UniRef:UniRef90_A0A8S6XKG6
contig_1	cds	1691861	1692532	-	JCNBHB_08395	modB	molybdate ABC transporter permease subunit	COG:COG4149, COG:P, GO:0005886, GO:0015412, GO:0015689, GO:0055052, RefSeq:WP_002360415.1, SO:0001217, UniParc:UPI000005C189, UniRef:UniRef100_A0A1J0HML5, UniRef:UniRef50_A0A0D0S7L2, UniRef:UniRef90_A0A125W1V0
contig_1	cds	1692541	1693341	-	JCNBHB_08400	modA	molybdate ABC transporter substrate-binding protein	COG:COG0725, COG:P, GO:0009897, GO:0015412, GO:0015689, GO:0030288, GO:0030973, GO:0055052, RefSeq:WP_002360416.1, SO:0001217, UniParc:UPI00019CD440, UniRef:UniRef100_A0A9P3YA17, UniRef:UniRef50_A0A2Z6BSJ0, UniRef:UniRef90_A0A2Z6BSJ0
contig_1	cds	1693360	1694331	-	JCNBHB_08405	moeA	Molybdopterin Mo-transferase (molybdopterin biosynthesis)	COG:COG0303, COG:H, RefSeq:WP_002360417.1, SO:0001217, UniParc:UPI0001B1E269, UniRef:UniRef100_C7D3U4, UniRef:UniRef50_R2R4H4, UniRef:UniRef90_A0A0M2AAZ6
contig_1	cds	1694335	1694817	-	JCNBHB_08410	moaB	Molybdopterin biosynthesis enzyme MoaB/MogA	COG:COG0521, COG:H, RefSeq:WP_002360418.1, SO:0001217, UniParc:UPI0001B1E26A, UniRef:UniRef100_C7D3U5, UniRef:UniRef50_A0A242AXI0, UniRef:UniRef90_A0A1G1SE48
contig_1	cds	1694810	1695244	-	JCNBHB_08415	yiiM	N-hydroxylaminopurine reductase YiiM, contains MOSC domain	COG:COG2258, COG:FV, RefSeq:WP_002357714.1, SO:0001217, UniParc:UPI000005C185, UniRef:UniRef100_A0A1B4XNL4, UniRef:UniRef50_A0A1G5HJ53, UniRef:UniRef90_A0A1B4XNL4
contig_1	cds	1695247	1696212	-	JCNBHB_08420	moaA	GTP 3',8-cyclase MoaA	COG:COG2896, COG:H, EC:4.1.99.22, GO:0006777, GO:0051539, RefSeq:WP_010708213.1, SO:0001217, UniParc:UPI0002E97E25, UniRef:UniRef100_C7D3U7, UniRef:UniRef50_A0A2V1JMZ0, UniRef:UniRef90_Q835I4
contig_1	cds	1696218	1696727	-	JCNBHB_08425	moaC	cyclic pyranopterin monophosphate synthase MoaC	COG:COG0315, COG:H, EC:4.6.1.17, GO:0003824, GO:0006777, RefSeq:WP_002360420.1, SO:0001217, UniParc:UPI0001B1E26C, UniRef:UniRef100_V7ZJL4, UniRef:UniRef50_A0A1E5KV16, UniRef:UniRef90_R3I8Q5
contig_1	cds	1697446	1698648	-	JCNBHB_08430	moeA	Molybdopterin Mo-transferase (molybdopterin biosynthesis)	COG:COG0303, COG:H, RefSeq:WP_002360421.1, SO:0001217, UniParc:UPI0001B1E26D, UniRef:UniRef100_A0A9Q7NKD6, UniRef:UniRef50_R2R4G8, UniRef:UniRef90_R3I8A2
contig_1	cds	1698666	1701386	-	JCNBHB_08435	fdhF	formate dehydrogenase subunit alpha	COG:COG3383, COG:R, EC:1.17.1.9, GO:0008863, GO:0009326, GO:0015942, RefSeq:WP_002404516.1, SO:0001217, UniParc:UPI0001E19FB2, UniRef:UniRef100_UPI0001E19FB2, UniRef:UniRef50_A0A380U266, UniRef:UniRef90_A0A2Z6BIN4
contig_1	cds	1701389	1702687	-	JCNBHB_08440	nuoF	NADH:ubiquinone oxidoreductase, NADH-binding 51 kD subunit (chain F)	COG:C, COG:COG1894, RefSeq:WP_002360423.1, SO:0001217, UniParc:UPI0001B1E26F, UniRef:UniRef100_C7D3V1, UniRef:UniRef50_A0A1U7MIB0, UniRef:UniRef90_E2YX07
contig_1	cds	1702699	1703187	-	JCNBHB_08445	nuoE	NADH:ubiquinone oxidoreductase 24 kD subunit (chain E)	COG:C, COG:COG1905, RefSeq:WP_002357722.1, SO:0001217, UniParc:UPI000005C17F, UniRef:UniRef100_A0A1B4XNI8, UniRef:UniRef50_A0A2H6CE60, UniRef:UniRef90_A0A1B4XNI8
contig_1	cds	1703175	1703756	-	JCNBHB_08450		Molybdopterin-guanine dinucleotide biosynthesis protein B	RefSeq:WP_002357724.1, SO:0001217, UniParc:UPI00019F6DA1, UniRef:UniRef100_A0A9P2NTG9, UniRef:UniRef50_A0A242AXS1, UniRef:UniRef90_A0A2S7LX91
contig_1	cds	1703746	1704570	-	JCNBHB_08455	focA	Formate/nitrite transporter FocA, FNT family	COG:COG2116, COG:P, RefSeq:WP_002360424.1, SO:0001217, UniParc:UPI0001B1E270, UniRef:UniRef100_A0A9Q8X6Y4, UniRef:UniRef50_A0A125W1U4, UniRef:UniRef90_A0A125W1U4
contig_1	cds	1704586	1705161	-	JCNBHB_08460	mobA	Molybdopterin-guanine dinucleotide biosynthesis protein A	COG:COG0746, COG:H, EC:2.7.7.77, KEGG:K03752, RefSeq:WP_002360425.1, SO:0001217, UniParc:UPI0001B1E271, UniRef:UniRef100_C7D3V5, UniRef:UniRef50_Q835J2, UniRef:UniRef90_Q835J2
contig_1	cds	1705302	1706330	-	JCNBHB_08465	aglD2	putative membrane flippase AglD2/YbhN, UPF0104 family	COG:COG0392, COG:M, RefSeq:WP_002360426.1, SO:0001217, UniParc:UPI000005C17B, UniRef:UniRef100_A0A1B4XNK3, UniRef:UniRef50_A0A679IK71, UniRef:UniRef90_A0A1B4XNK3
contig_1	cds	1706350	1706616	-	JCNBHB_08470	ysdA	DUF1294 domain-containing protein	COG:COG3326, COG:S, RefSeq:WP_002360427.1, SO:0001217, UniParc:UPI0001A5C0EB, UniRef:UniRef100_A0A1B4XNI9, UniRef:UniRef50_S0P514, UniRef:UniRef90_R3KZY7
contig_1	cds	1706763	1707992	-	JCNBHB_08475	pepT	peptidase T	COG:COG2195, COG:E, EC:3.4.11.4, GO:0005737, GO:0006508, GO:0008237, GO:0008270, GO:0043171, GO:0045148, KEGG:K01258, RefSeq:WP_002360428.1, SO:0001217, UniParc:UPI000005C179, UniRef:UniRef100_Q835J5, UniRef:UniRef50_Q9L4G1, UniRef:UniRef90_Q835J5
contig_1	cds	1708022	1709140	-	JCNBHB_08480	yqfO	Nif3-like dinuclear metal center hexameric protein	COG:COG3323, COG:S, GO:0005737, GO:0008150, GO:0051540, RefSeq:WP_002360430.1, SO:0001217, UniParc:UPI0001B1E272, UniRef:UniRef100_C7D3V9, UniRef:UniRef50_A0A511IZA3, UniRef:UniRef90_S4BY41
contig_1	cds	1709124	1709840	-	JCNBHB_08485	trmK	tRNA A22 N1-methylase	COG:COG2384, COG:J, EC:2.1.1.217, KEGG:K06967, SO:0001217, UniParc:UPI0001B1E273, UniRef:UniRef100_S4CCK2, UniRef:UniRef50_A0A4S2CEU3, UniRef:UniRef90_S4CCK2
contig_1	cds	1710043	1712685	-	JCNBHB_08490	alaS	alanine--tRNA ligase	COG:COG0013, COG:J, EC:6.1.1.7, GO:0000049, GO:0004813, GO:0005524, GO:0005737, GO:0006419, GO:0008270, GO:0016740, RefSeq:WP_002357736.1, SO:0001217, UniParc:UPI000005C176, UniRef:UniRef100_Q835J8, UniRef:UniRef50_O34526, UniRef:UniRef90_Q835J8
contig_1	cds	1713031	1713714	-	JCNBHB_08495	cadC1	DNA-binding winged helix-turn-helix (wHTH) domain	COG:COG3710, COG:K, RefSeq:WP_002381934.1, SO:0001217, UniParc:UPI00019F6DA7, UniRef:UniRef100_X5NW19, UniRef:UniRef50_X5NW19, UniRef:UniRef90_X5NW19
contig_1	cds	1714231	1715580	-	JCNBHB_08500	srmB	Superfamily II DNA and RNA helicase	COG:COG0513, COG:L, RefSeq:WP_002360432.1, SO:0001217, UniParc:UPI0001B1E274, UniRef:UniRef100_C7D3W3, UniRef:UniRef50_Q8Y755, UniRef:UniRef90_S4BY33
contig_1	cds	1715643	1716824	-	JCNBHB_08505	vanZ	Glycopeptide antibiotics resistance protein	COG:COG4767, COG:V, RefSeq:WP_002360433.1, SO:0001217, UniParc:UPI0001B1E275, UniRef:UniRef100_C7D3W4, UniRef:UniRef50_R2SJV2, UniRef:UniRef90_A0A059N192
contig_1	cds	1716967	1717278	+	JCNBHB_08510		hypothetical protein	RefSeq:WP_002357740.1, SO:0001217, UniParc:UPI000005C172, UniRef:UniRef100_A0A1B4XNH6, UniRef:UniRef50_E2YWZ3, UniRef:UniRef90_E2YWZ3
contig_1	cds	1717339	1717677	-	JCNBHB_08515	phnA	Uncharacterized Zn-ribbon-containing protein	COG:COG2824, COG:R, RefSeq:WP_002357741.1, SO:0001217, UniParc:UPI000005C171, UniRef:UniRef100_A0A9P2HS70, UniRef:UniRef50_Q02419, UniRef:UniRef90_A0A9P2HS70
contig_1	cds	1717791	1718744	-	JCNBHB_08520	nrnA	nanoRNase/pAp phosphatase, hydrolyzes c-di-AMP and oligoRNAs	COG:COG0618, COG:FT, EC:3.1.13.3, EC:3.1.3.7, KEGG:K06881, RefSeq:WP_002357742.1, SO:0001217, UniParc:UPI000005C170, UniRef:UniRef100_A0A1B4XNH8, UniRef:UniRef50_S4ZKF6, UniRef:UniRef90_A0A1B4XNH8
contig_1	cds	1718758	1720077	-	JCNBHB_08525	ytoI	putative transcriptional regulator containing CBS domains	COG:COG4109, COG:K, RefSeq:WP_002357743.1, SO:0001217, UniParc:UPI00019F36EE, UniRef:UniRef100_A0A1B4XNH7, UniRef:UniRef50_O34921, UniRef:UniRef90_A0A1B4XNH7
contig_1	cds	1720087	1720761	-	JCNBHB_08530	ulaG	metal-dependent hydrolase	COG:COG2220, COG:G, GO:0016787, RefSeq:WP_002360435.1, SO:0001217, UniParc:UPI0001B1E277, UniRef:UniRef100_C7D3W9, UniRef:UniRef50_Q835K6, UniRef:UniRef90_Q835K6
contig_1	cds	1720966	1722399	-	JCNBHB_08535	araJ	putative arabinose efflux permease AraJ, MFS family	COG:COG2814, COG:G, RefSeq:WP_002360436.1, SO:0001217, UniParc:UPI0001B1E278, UniRef:UniRef100_C7D3X0, UniRef:UniRef50_A0A0R1RQB2, UniRef:UniRef90_C7D3X0
contig_1	ncRNA	1722465	1723092	-	JCNBHB_08540	EF1368_EF1369	Enterococcus sRNA EF1368_EF1369	RFAM:RF02636, SO:0000655
contig_1	cds	1722591	1722941	+	JCNBHB_08545	hipB	Transcriptional regulator, contains XRE-family HTH domain	COG:COG1396, COG:K, RefSeq:WP_002357747.1, SO:0001217, UniParc:UPI0001B1D9A0, UniRef:UniRef100_A0A1B4XNF4, UniRef:UniRef50_A0A835G1Y4, UniRef:UniRef90_A0A1G1SE93
contig_1	cds	1723280	1724401	+	JCNBHB_08550	sseB	SseB protein C-terminal domain-containing protein	RefSeq:WP_002360437.1, SO:0001217, UniParc:UPI0001B1E279, UniRef:UniRef100_C7D3X2, UniRef:UniRef50_R2RQ10, UniRef:UniRef90_A0A0M2AAN5
contig_1	ncRNA-region	1724564	1724947	+			cspA thermoregulator	RFAM:RF01766, SO:0002168
contig_1	cds	1724699	1724899	+	JCNBHB_08555	cspC	Cold shock protein, CspA family	COG:COG1278, COG:K, KEGG:K03704, RefSeq:WP_002357750.1, SO:0001217, UniParc:UPI000005C16A, UniRef:UniRef100_A0A1B4XNF7, UniRef:UniRef50_Q45096, UniRef:UniRef90_A0A179EQC2
contig_1	cds	1725055	1726260	+	JCNBHB_08560	elyC	DUF218 domain-containing protein	COG:COG1434, COG:M, RefSeq:WP_002404511.1, SO:0001217, UniParc:UPI0001E19ED4, UniRef:UniRef100_C7D3X4, UniRef:UniRef50_A0A242DEQ5, UniRef:UniRef90_R3GXX3
contig_1	cds	1726277	1727329	+	JCNBHB_08565	perM	putative PurR-regulated permease PerM	COG:COG0628, COG:R, RefSeq:WP_002357754.1, SO:0001217, UniParc:UPI000005C168, UniRef:UniRef100_A0A1B4XNG6, UniRef:UniRef50_Q1WS25, UniRef:UniRef90_E2YWY2
contig_1	cds	1727350	1729761	-	JCNBHB_08570	hMG1	hydroxymethylglutaryl-CoA reductase, degradative	COG:COG1257, COG:I, EC:1.1.1.88, GO:0004420, GO:0016054, RefSeq:WP_002360439.1, SO:0001217, UniParc:UPI0001B1E044, UniRef:UniRef100_C7D3X6, UniRef:UniRef50_S4D7T8, UniRef:UniRef90_S4D7T8
contig_1	cds	1729947	1731098	+	JCNBHB_08575	mvaS	hydroxymethylglutaryl-CoA synthase	COG:COG3425, COG:I, EC:2.3.3.10, GO:0004421, GO:0006084, GO:0010142, RefSeq:WP_002357756.1, SO:0001217, UniParc:UPI00000B2F69, UniRef:UniRef100_Q9FD71, UniRef:UniRef50_Q9FD71, UniRef:UniRef90_Q9FD71
contig_1	cds	1731171	1731938	-	JCNBHB_08580		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A7H0FQV7, UniRef:UniRef90_A0A7H0FQV7
contig_1	cds	1732077	1732679	-	JCNBHB_08585	dhaL	dihydroxyacetone kinase subunit DhaL	COG:COG2376, COG:G, GO:0004371, GO:0006071, RefSeq:WP_002360441.1, SO:0001217, UniParc:UPI000005C164, UniRef:UniRef100_A0A1B4XNG3, UniRef:UniRef50_A0A089RXZ3, UniRef:UniRef90_X5NW39
contig_1	cds	1732692	1733675	-	JCNBHB_08590	dhaK	dihydroxyacetone kinase subunit DhaK	COG:COG2376, COG:G, EC:2.7.1.121, GO:0004371, GO:0006071, RefSeq:WP_002360442.1, SO:0001217, UniParc:UPI0001B1E046, UniRef:UniRef100_C7D3Y0, UniRef:UniRef50_Q9CIV8, UniRef:UniRef90_A0A4U4B0W6
contig_1	cds	1733676	1734074	-	JCNBHB_08595	dhaM	Phosphotransferase subunit DhaM of the dihydroxyacetone kinase DhaKLM complex, contains PTS-EIIA, HPr, and PEP-utilizing domains	COG:COG3412, COG:T, RefSeq:WP_002357762.1, SO:0001217, UniParc:UPI00019F36FA, UniRef:UniRef100_A0A1G1SE83, UniRef:UniRef50_A0A1G1SE83, UniRef:UniRef90_A0A1G1SE83
contig_1	cds	1734087	1735226	-	JCNBHB_08600	gldA	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	COG:C, COG:COG0371, RefSeq:WP_002363858.1, SO:0001217, UniParc:UPI000005C161, UniRef:UniRef100_A0A1B4XNF9, UniRef:UniRef50_A0A2K9MN90, UniRef:UniRef90_A0A1B4XNF9
contig_1	cds	1735387	1736373	+	JCNBHB_08605	pocR	Ligand-binding sensor domain	COG:COG4936, COG:T, RefSeq:WP_002404508.1, SO:0001217, UniParc:UPI0001E19ED2, UniRef:UniRef100_C7D3Y3, UniRef:UniRef50_R2S5E0, UniRef:UniRef90_A0A125W1M7
contig_1	cds	1736488	1737894	-	JCNBHB_08610	lpdA	dihydrolipoyl dehydrogenase	COG:C, COG:COG1249, EC:1.8.1.4, GO:0004148, GO:0006096, GO:0045454, GO:0051068, RefSeq:WP_002357765.1, SO:0001217, UniParc:UPI000175BCAC, UniRef:UniRef100_A0A1B4XNE8, UniRef:UniRef50_Q5HGY8, UniRef:UniRef90_A0A1V8X688
contig_1	cds	1737902	1739521	-	JCNBHB_08615	sucB	2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase	COG:C, COG:COG0508, GO:0016746, RefSeq:WP_002357766.1, SO:0001217, UniParc:UPI000175BCAB, UniRef:UniRef100_A0A1B4XNF1, UniRef:UniRef50_A0A1S6IMY3, UniRef:UniRef90_S4D7S9
contig_1	cds	1739664	1740641	-	JCNBHB_08620	acoB	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component, beta subunit	COG:C, COG:COG0022, RefSeq:WP_002357767.1, SO:0001217, UniParc:UPI000005C15D, UniRef:UniRef100_A0A1B4XNH3, UniRef:UniRef50_P21882, UniRef:UniRef90_F3YA77
contig_1	cds	1740644	1741759	-	JCNBHB_08625	pdhA	pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	COG:C, COG:COG1071, GO:0004739, GO:0006086, GO:0045250, RefSeq:WP_002357768.1, SO:0001217, UniParc:UPI000005C15C, UniRef:UniRef100_X5NU60, UniRef:UniRef50_P21881, UniRef:UniRef90_R2QVS8
contig_1	cds	1742358	1744970	-	JCNBHB_08630	mgtA	magnesium-translocating P-type ATPase	COG:COG0474, COG:P, EC:7.2.2.14, GO:0015444, GO:0015693, RefSeq:WP_010708217.1, SO:0001217, UniParc:UPI00031AF7DB, UniRef:UniRef100_C7D3Y8, UniRef:UniRef50_A0A940P551, UniRef:UniRef90_E2YWW8
contig_1	ncRNA-region	1745194	1745361	-			M-box riboswitch (ykoK leader)	RFAM:RF00380, SO:0000140
contig_1	cds	1745443	1746024	-	JCNBHB_08635		Uncharacterized membrane protein	COG:COG3548, COG:S, KEGG:K24915, RefSeq:WP_002404506.1, SO:0001217, UniParc:UPI0001E19ED0, UniRef:UniRef100_C7D3Y9, UniRef:UniRef50_S4C1H2, UniRef:UniRef90_S4C1H2
contig_1	cds	1746195	1747808	-	JCNBHB_08640	amyA	Glycosidase/amylase (phosphorylase)	COG:COG0366, COG:G, RefSeq:WP_002360447.1, SO:0001217, UniParc:UPI0001B1E04A, UniRef:UniRef100_C7D3Z0, UniRef:UniRef50_D2BKW8, UniRef:UniRef90_E2YWW6
contig_1	cds	1747810	1749435	-	JCNBHB_08645	amyA	Glycosidase/amylase (phosphorylase)	COG:COG0366, COG:G, EC:3.2.1.70, KEGG:K01215, RefSeq:WP_002360448.1, SO:0001217, UniParc:UPI0001B1E04B, UniRef:UniRef100_R3KK27, UniRef:UniRef50_Q99040, UniRef:UniRef90_A0A6I4XKT6
contig_1	cds	1749463	1751229	-	JCNBHB_08650	amyA	Glycosidase/amylase (phosphorylase)	COG:COG0366, COG:G, RefSeq:WP_002360449.1, SO:0001217, UniParc:UPI0001B1E04C, UniRef:UniRef100_C7D3Z2, UniRef:UniRef50_E6LHM5, UniRef:UniRef90_S4CCG5
contig_1	cds	1751488	1752738	+	JCNBHB_08655	malE	Maltose-binding periplasmic protein MalE	COG:COG2182, COG:G, RefSeq:WP_002395113.1, SO:0001217, UniParc:UPI0001E19ECF, UniRef:UniRef100_A0A1Q1FTR2, UniRef:UniRef50_R2RGP6, UniRef:UniRef90_A0A1B4XNE0
contig_1	cds	1752824	1754167	+	JCNBHB_08660	ugpA	ABC-type sugar transport system, permease component	COG:COG1175, COG:G, SO:0001217, UniRef:UniRef50_A0A9E4C9T2, UniRef:UniRef90_A0A1J6YNL3
contig_1	cds	1754171	1755034	+	JCNBHB_08665	malG	ABC-type maltose transport system, permease component MalG	COG:COG3833, COG:G, RefSeq:WP_002360454.1, SO:0001217, UniParc:UPI000005C152, UniRef:UniRef100_A0A1J6XXD9, UniRef:UniRef50_A0A0D6DX93, UniRef:UniRef90_A0A1J6XXD9
contig_1	cds	1755072	1755560	-	JCNBHB_08670	marR	DNA-binding transcriptional regulator, MarR family	COG:COG1846, COG:K, RefSeq:WP_002357777.1, SO:0001217, UniParc:UPI000005C151, UniRef:UniRef100_A0A7H0FQX4, UniRef:UniRef50_S0JCM6, UniRef:UniRef90_S4FBD2
contig_1	cds	1755706	1758045	+	JCNBHB_08675	lolC	ABC-type transport system involved in lipoprotein release, permease component LolC	COG:COG4591, COG:M, RefSeq:WP_002360456.1, SO:0001217, UniParc:UPI000005C150, UniRef:UniRef100_E2YWV9, UniRef:UniRef50_K6S9P1, UniRef:UniRef90_S4CCG0
contig_1	cds	1758164	1758664	+	JCNBHB_08680		Peptidase M4	RefSeq:WP_002358931.1, SO:0001217, UniParc:UPI000005C14F, UniRef:UniRef100_A0A1J6XLF6, UniRef:UniRef50_A0A4U3M9V7, UniRef:UniRef90_A0A4U3M9V7
contig_1	cds	1758861	1759322	+	JCNBHB_08685		Phage tail protein	RefSeq:WP_002358932.1, SO:0001217, UniParc:UPI0001B1DF91, UniRef:UniRef100_C7CYM2, UniRef:UniRef50_G2FQQ9, UniRef:UniRef90_S4C1G1
contig_1	cds	1759364	1760278	-	JCNBHB_08690	trxB	thioredoxin-disulfide reductase	COG:COG0492, COG:O, EC:1.8.1.9, GO:0004791, KEGG:K00384, SO:0001217, UniRef:UniRef50_P80880, UniRef:UniRef90_A0A1X3C798
contig_1	cds	1760447	1760878	-	JCNBHB_08695		Cupin 2 conserved barrel domain-containing protein	RefSeq:WP_002360458.1, SO:0001217, UniParc:UPI0001B1E050, UniRef:UniRef100_A0A1Q1FTQ0, UniRef:UniRef50_R3J9Q6, UniRef:UniRef90_R3J9Q6
contig_1	cds	1761698	1762405	-	JCNBHB_08700	mngR	DNA-binding transcriptional regulator, GntR family	COG:COG2188, COG:K, RefSeq:WP_002357800.1, SO:0001217, UniParc:UPI000005C143, UniRef:UniRef100_A0A1B4XNB6, UniRef:UniRef50_A0A0R1ZH86, UniRef:UniRef90_A0A1B4XNB6
contig_1	cds	1762612	1766859	-	JCNBHB_08705		putative nucleotide-binding protein, sugar kinase/HSP70/actin superfamily	COG:COG3581, COG:R, RefSeq:WP_002404504.1, SO:0001217, UniParc:UPI0001E19DD0, UniRef:UniRef100_C7D401, UniRef:UniRef50_A0A1J4K5M2, UniRef:UniRef90_C7D401
contig_1	cds	1767038	1767646	+	JCNBHB_08710	acrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	COG:COG1309, COG:K, SO:0001217, UniParc:UPI000005C141, UniRef:UniRef100_A0A6I1LSW2, UniRef:UniRef50_S1RJX3, UniRef:UniRef90_S4FBE6
contig_1	cds	1767702	1767881	-	JCNBHB_08715		hypothetical protein	RefSeq:WP_002357804.1, SO:0001217, UniParc:UPI000005C140, UniRef:UniRef100_A0A9P2GE36, UniRef:UniRef50_R2QVI8, UniRef:UniRef90_A0A9P2GE36
contig_1	tRNA	1768036	1768107	-	JCNBHB_08720	trnQ	tRNA-Gln(ttg)	SO:0000261
contig_1	tRNA	1768117	1768197	-	JCNBHB_08725	trnY	tRNA-Tyr(gta)	SO:0000272
contig_1	cds	1768294	1768527	-	JCNBHB_08730		DUF2969 domain-containing protein	RefSeq:WP_002357806.1, SO:0001217, UniParc:UPI000005C13F, UniRef:UniRef100_A0A1B4XNA9, UniRef:UniRef50_R2TN88, UniRef:UniRef90_A0A1B4XNA9
contig_1	cds	1768674	1770143	-	JCNBHB_08735		Flotillin	RefSeq:WP_002357808.1, SO:0001217, UniParc:UPI00019C6FCA, UniRef:UniRef100_A0A1B4XN95, UniRef:UniRef50_O32076, UniRef:UniRef90_R3W8V4
contig_1	cds	1770160	1770684	-	JCNBHB_08740		Nodulation efficiency protein D	SO:0001217, UniRef:UniRef50_A0A0R2J911, UniRef:UniRef90_E2YWU6
contig_1	cds	1770877	1773513	-	JCNBHB_08745	lolC	ABC-type transport system involved in lipoprotein release, permease component LolC	COG:COG4591, COG:M, RefSeq:WP_010708220.1, SO:0001217, UniParc:UPI0002F408F8, UniRef:UniRef100_C7D407, UniRef:UniRef50_C7D407, UniRef:UniRef90_C7D407
contig_1	cds	1773523	1774224	-	JCNBHB_08750	lolD	ABC-type lipoprotein export system, ATPase component	COG:COG1136, COG:M, RefSeq:WP_002360463.1, SO:0001217, UniParc:UPI0001B1E066, UniRef:UniRef100_A0A1J0YU70, UniRef:UniRef50_A0A654CH71, UniRef:UniRef90_Q835Q5
contig_1	cds	1774385	1775044	+	JCNBHB_08755		Type VII secretion system protein EssD-like domain-containing protein	RefSeq:WP_002357812.1, SO:0001217, UniParc:UPI00019F3792, UniRef:UniRef100_A0A1B4XN97, UniRef:UniRef50_V7ZN54, UniRef:UniRef90_V7ZN54
contig_1	cds	1775058	1775444	+	JCNBHB_08760		SMI1/KNR4 family protein	RefSeq:WP_002360464.1, SO:0001217, UniParc:UPI0001A5C189, UniRef:UniRef100_A0A1G1SED8, UniRef:UniRef50_A0A1B4XNA6, UniRef:UniRef90_A0A1B4XNA6
contig_1	cds	1775487	1776635	-	JCNBHB_08765	nagA	N-acetylglucosamine-6-phosphate deacetylase	COG:COG1820, COG:G, EC:3.5.1.25, GO:0006040, GO:0008448, RefSeq:WP_002357814.1, SO:0001217, UniParc:UPI000005C139, UniRef:UniRef100_S4C1C1, UniRef:UniRef50_A0A077ZBS6, UniRef:UniRef90_E2YWU1
contig_1	cds	1776736	1777563	-	JCNBHB_08770	hipB	Transcriptional regulator, contains XRE-family HTH domain	COG:COG1396, COG:K, RefSeq:WP_002381942.1, SO:0001217, UniParc:UPI000005C138, UniRef:UniRef100_A0A8S6X8L7, UniRef:UniRef50_R3WQ04, UniRef:UniRef90_A0A8S6X8L7
contig_1	cds	1777741	1777917	+	JCNBHB_08775		DUF2187 domain-containing protein	RefSeq:WP_002357816.1, SO:0001217, UniParc:UPI000005C137, UniRef:UniRef100_A0A1B4XN84, UniRef:UniRef50_A0A1B4XN84, UniRef:UniRef90_A0A1B4XN84
contig_1	cds	1777983	1779200	-	JCNBHB_08780	aspB	Aspartate/methionine/tyrosine aminotransferase	COG:COG0436, COG:E, RefSeq:WP_002357817.1, SO:0001217, UniParc:UPI00019F3795, UniRef:UniRef100_A0A1B4XN99, UniRef:UniRef50_A0A0F5MKY8, UniRef:UniRef90_I3U1B3
contig_1	tRNA	1779447	1779530	-	JCNBHB_08785	trnL	tRNA-Leu(gag)	SO:0000264
