# Annotated with Bakta
# Software: v1.9.4
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1514129	1515055	-	HCJMML_07505	ppaC	manganese-dependent inorganic pyrophosphatase	COG:C, COG:COG1227, EC:3.6.1.1, GO:0004427, GO:0005737, GO:0030145, RefSeq:WP_002360265.1, SO:0001217, UniParc:UPI000005C256, UniRef:UniRef100_Q834N3, UniRef:UniRef50_Q8CNN7, UniRef:UniRef90_Q834N3
contig_1	cds	1515151	1515915	-	HCJMML_07510	pflA	pyruvate formate-lyase-activating protein	COG:COG1180, COG:O, EC:1.97.1.4, GO:0043365, RefSeq:WP_002357530.1, SO:0001217, UniParc:UPI000005C257, UniRef:UniRef100_X5NXJ9, UniRef:UniRef50_A0A1I0DPM1, UniRef:UniRef90_R3KIT0
contig_1	cds	1515992	1518238	-	HCJMML_07515	pflB	formate C-acetyltransferase	COG:C, COG:COG1882, EC:2.3.1.54, GO:0005737, GO:0006113, GO:0008861, GO:0015942, RefSeq:WP_002357529.1, SO:0001217, UniParc:UPI000005C258, UniRef:UniRef100_A0A1B4XNY6, UniRef:UniRef50_A0A5C8M8A3, UniRef:UniRef90_A0A1B4XNY6
contig_1	cds	1518528	1520990	-	HCJMML_07520	parC	DNA topoisomerase IV subunit A	COG:COG0188, COG:L, EC:5.6.2.2, GO:0003918, GO:0006260, GO:0006265, GO:0009340, RefSeq:WP_010706655.1, SO:0001217, UniParc:UPI0002FD0DAF, UniRef:UniRef100_A0A1Q1FUA1, UniRef:UniRef50_P72525, UniRef:UniRef90_S4BZQ2
contig_1	cds	1521003	1523060	-	HCJMML_07525		DNA topoisomerase 4 subunit B	SO:0001217, UniRef:UniRef50_H7C794
contig_1	cds	1523265	1523693	-	HCJMML_07530	yccU	putative CoA-binding protein	COG:COG1832, COG:R, RefSeq:WP_002365680.1, SO:0001217, UniParc:UPI000005C25B, UniRef:UniRef100_A0A1J6XNM3, UniRef:UniRef50_Q8DVZ4, UniRef:UniRef90_R3GXX4
contig_1	cds	1523781	1524224	-	HCJMML_07535	eutQ	Ethanolamine utilization protein EutQ, cupin superfamily (function unknown)	COG:COG4766, COG:E, RefSeq:WP_002357522.1, SO:0001217, UniParc:UPI000005C25C, UniRef:UniRef100_A0A1B4XNZ5, UniRef:UniRef50_K8N188, UniRef:UniRef90_C7D3E2
contig_1	cds	1524237	1525337	-	HCJMML_07540	eutH	ethanolamine utilization protein EutH	COG:COG3192, COG:E, RefSeq:WP_002357520.1, SO:0001217, UniParc:UPI000005C25D, UniRef:UniRef100_A0A1B4XNZ3, UniRef:UniRef50_A0A0H3GFN0, UniRef:UniRef90_A0A1B4XNZ3
contig_1	cds	1525350	1525613	-	HCJMML_07545	ccmL	Carboxysome shell and ethanolamine utilization microcompartment protein CcmK/EutM	COG:COG4576, COG:QC, RefSeq:WP_002382338.1, SO:0001217, UniParc:UPI000005C25E, UniRef:UniRef100_Q834M6, UniRef:UniRef50_A0A242AWV5, UniRef:UniRef90_Q834M6
contig_1	cds	1525626	1526225	-	HCJMML_07550		Ethanolamine utilization protein	RefSeq:WP_002382339.1, SO:0001217, UniParc:UPI000005C25F, UniRef:UniRef100_A0A1G1SDK6, UniRef:UniRef50_C9A162, UniRef:UniRef90_A0A2Z6BIX9
contig_1	cds	1526240	1526866	-	HCJMML_07555	eutD	ethanolamine utilization phosphate acetyltransferase EutD	COG:COG4869, COG:Q, EC:2.3.1.222, EC:2.3.1.8, GO:0005737, GO:0016747, GO:0046872, GO:0051144, SO:0001217, UniParc:UPI0001A5BC96, UniRef:UniRef100_R3KI40, UniRef:UniRef50_Q8Y7T9, UniRef:UniRef90_Q834M4
contig_1	cds	1526879	1527442	-	HCJMML_07560		Ethanolamine utilization cobalamin adenosyltransferase	RefSeq:WP_002382340.1, SO:0001217, UniParc:UPI00019C6D2C, UniRef:UniRef100_A0A1G1SDL7, UniRef:UniRef50_S4BWA0, UniRef:UniRef90_S4BWA0
contig_1	cds	1527510	1527800	-	HCJMML_07565	eutM	Ethanolamine utilization microcompartment protein EutM	RefSeq:WP_002357513.1, SO:0001217, UniParc:UPI000005C262, UniRef:UniRef100_A0A1B4XNZ8, UniRef:UniRef50_H9L478, UniRef:UniRef90_A0A2K3QRS2
contig_1	cds	1527924	1529402	-	HCJMML_07570	adhE	acetaldehyde dehydrogenase (acetylating)	COG:COG1012, COG:I, EC:1.2.1.10, GO:0016620, RefSeq:WP_002357511.1, SO:0001217, UniParc:UPI000005C263, UniRef:UniRef100_A0A1G1SDK3, UniRef:UniRef50_F9EME0, UniRef:UniRef90_E2YVE1
contig_1	cds	1529393	1529911	-	HCJMML_07575	ccmK	Carboxysome shell and ethanolamine utilization microcompartment protein CcmL/EutN	COG:COG4577, COG:QC, RefSeq:WP_002357510.1, SO:0001217, UniParc:UPI000005C264, UniRef:UniRef100_A0A1G1SDK2, UniRef:UniRef50_A0A1L8WPB1, UniRef:UniRef90_A0A1G1SDK2
contig_1	cds	1529925	1530578	-	HCJMML_07580	eutL	ethanolamine utilization microcompartment protein EutL	COG:COG4816, COG:E, GO:0005198, GO:0031469, RefSeq:WP_002357509.1, SO:0001217, UniParc:UPI000005C265, UniRef:UniRef100_A0A1B4XP10, UniRef:UniRef50_Q8XLZ0, UniRef:UniRef90_A0A1B4XP10
contig_1	cds	1530592	1531503	-	HCJMML_07585	eutC	ethanolamine ammonia-lyase subunit EutC	COG:COG4302, COG:E, EC:4.3.1.7, GO:0006520, GO:0008851, GO:0009350, GO:0031419, GO:0031471, GO:0046336, KEGG:K03736, RefSeq:WP_002363986.1, SO:0001217, UniParc:UPI000005C266, UniRef:UniRef100_Q834L8, UniRef:UniRef50_Q834L8, UniRef:UniRef90_Q834L8
contig_1	cds	1531521	1532885	-	HCJMML_07590	eutB	Ethanolamine ammonia-lyase, large subunit	COG:COG4303, COG:E, SO:0001217, UniParc:UPI002442A80A, UniRef:UniRef100_UPI002442A80A, UniRef:UniRef50_P19264, UniRef:UniRef90_V5XS83
contig_1	cds	1532903	1534327	-	HCJMML_07595	eutA	ethanolamine ammonia-lyase reactivating factor EutA	SO:0001217, UniParc:UPI0001B1DA6C, UniRef:UniRef100_A0A223N5F6, UniRef:UniRef50_A0A1T4K6G6, UniRef:UniRef90_A0A223N5F6
contig_1	cds	1534418	1535851	-	HCJMML_07600		Two-component sensor histidine kinase, HisKA and HATPase domains	COG:COG3920, COG:T, RefSeq:WP_002357504.1, SO:0001217, UniParc:UPI000005C268, UniRef:UniRef100_A0A1B4XP06, UniRef:UniRef50_A0A1B4XP06, UniRef:UniRef90_A0A1B4XP06
contig_1	cds	1535852	1536433	-	HCJMML_07605		Response regulator	SO:0001217, UniParc:UPI00019C6D2E, UniRef:UniRef100_R3GXY4, UniRef:UniRef90_A0A8S6X7W2
contig_1	cds	1536452	1536799	-	HCJMML_07610	eutS	Ethanolamine utilization protein EutS, microcompartment shell protein	COG:COG4810, COG:E, RefSeq:WP_002345864.1, SO:0001217, UniParc:UPI000005C26A, UniRef:UniRef100_A0A1B4XP07, UniRef:UniRef50_Q187M0, UniRef:UniRef90_A0A1B4XP07
contig_1	cds	1536959	1538089	-	HCJMML_07615	eutG	Alcohol dehydrogenase, class IV	COG:C, COG:COG1454, RefSeq:WP_002382342.1, SO:0001217, UniParc:UPI000005C26B, UniRef:UniRef100_A0A855UHU4, UniRef:UniRef50_A0AHR5, UniRef:UniRef90_E2YVF0
contig_1	ncRNA-region	1538382	1538531	-			AdoCbl riboswitch	RFAM:RF01482, SO:0000035
contig_1	cds	1538576	1539157	-	HCJMML_07620	pduO	Cob(II)alamin adenosyltransferase	COG:COG2096, COG:H, RefSeq:WP_002382343.1, SO:0001217, UniParc:UPI000005C26C, UniRef:UniRef100_Q834L2, UniRef:UniRef50_R2R2M5, UniRef:UniRef90_Q834L2
contig_1	cds	1539154	1539597	-	HCJMML_07625	eutP	Ethanolamine utilization protein EutP, contains a P-loop NTPase domain	COG:COG4917, COG:E, RefSeq:WP_002363995.1, SO:0001217, UniParc:UPI000005C26D, UniRef:UniRef100_S4BZS3, UniRef:UniRef50_A0A0F4KQQ3, UniRef:UniRef90_E2YVF3
contig_1	cds	1539739	1540506	-	HCJMML_07630	fepC	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component	COG:COG1120, COG:PH, RefSeq:WP_002357498.1, SO:0001217, UniParc:UPI000005C26E, UniRef:UniRef100_A0A1B4XP19, UniRef:UniRef50_A0A242L1Z0, UniRef:UniRef90_E2YVF4
contig_1	cds	1540503	1541510	-	HCJMML_07635	btuC	ABC-type Fe3+-siderophore transport system, permease component	COG:COG0609, COG:P, RefSeq:WP_002360246.1, SO:0001217, UniParc:UPI000005C26F, UniRef:UniRef100_A0A1Q8JAP6, UniRef:UniRef50_A0A242L1Z2, UniRef:UniRef90_A0A1Q8JAP6
contig_1	cds	1541503	1542462	-	HCJMML_07640	fepB	ABC-type Fe3+-hydroxamate transport system, periplasmic component	COG:COG0614, COG:P, RefSeq:WP_002391812.1, SO:0001217, UniParc:UPI000005C270, UniRef:UniRef100_X5NZ17, UniRef:UniRef50_A0A242L2G1, UniRef:UniRef90_E2YVF6
contig_1	ncRNA-region	1542650	1542809	-			Cobalamin riboswitch	RFAM:RF00174, SO:0000035
contig_1	cds	1543015	1543668	+	HCJMML_07645	plsY	glycerol-3-phosphate 1-O-acyltransferase PlsY	COG:COG0344, COG:I, EC:2.3.1.15, GO:0005886, GO:0006654, GO:0008374, GO:0008654, GO:0043772, RefSeq:WP_002382346.1, SO:0001217, UniParc:UPI000005C271, UniRef:UniRef100_Q834K7, UniRef:UniRef50_Q834K7, UniRef:UniRef90_Q834K7
contig_1	cds	1543687	1544562	-	HCJMML_07650	galM	Galactose mutarotase or related enzyme	COG:COG2017, COG:G, RefSeq:WP_002382347.1, SO:0001217, UniParc:UPI000005C272, UniRef:UniRef100_A0A7H0FQC4, UniRef:UniRef50_R2QGS3, UniRef:UniRef90_C7D3B9
contig_1	cds	1544596	1545378	-	HCJMML_07655	codY	GTP-sensing pleiotropic transcriptional regulator CodY	COG:COG4465, COG:K, GO:0003700, GO:0005525, GO:0006355, GO:0016597, RefSeq:WP_002357492.1, SO:0001217, UniParc:UPI000005C273, UniRef:UniRef100_A0A1B4XP18, UniRef:UniRef50_A0A1G6H7I7, UniRef:UniRef90_A0A1B4XP18
contig_1	cds	1545399	1546802	-	HCJMML_07660	hslU	ATP-dependent protease ATPase subunit HslU	COG:COG1220, COG:O, EC:3.4.25.2, GO:0005524, GO:0008233, GO:0009376, GO:0016887, GO:0036402, GO:0043335, RefSeq:WP_002360239.1, SO:0001217, UniParc:UPI000005C274, UniRef:UniRef100_Q834K4, UniRef:UniRef50_Q92C73, UniRef:UniRef90_Q834K4
contig_1	cds	1546817	1547365	-	HCJMML_07665	hslV	HslU--HslV peptidase proteolytic subunit	COG:COG5405, COG:O, EC:3.4.25.2, GO:0004176, GO:0004298, GO:0005839, GO:0006508, GO:0009376, GO:0046872, GO:0051603, RefSeq:WP_002357489.1, SO:0001217, UniParc:UPI000005C275, UniRef:UniRef100_Q834K3, UniRef:UniRef50_Q92C74, UniRef:UniRef90_Q834K3
contig_1	cds	1547394	1548293	-	HCJMML_07670	xerC	tyrosine recombinase XerC	COG:COG4974, COG:L, GO:0006310, GO:0009009, RefSeq:WP_002357488.1, SO:0001217, UniParc:UPI000005C276, UniRef:UniRef100_A0A1B4XP26, UniRef:UniRef50_Q03FK2, UniRef:UniRef90_A0A1B4XP26
contig_1	cds	1548505	1549812	-	HCJMML_07675	trmFO	FADH(2)-oxidizing methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase TrmFO	COG:COG1206, COG:J, EC:2.1.1.74, GO:0005737, GO:0008033, GO:0030698, GO:0047151, GO:0050660, KEGG:K04094, RefSeq:WP_002357486.1, SO:0001217, UniParc:UPI000005C277, UniRef:UniRef100_Q834K1, UniRef:UniRef50_P39815, UniRef:UniRef90_Q834K1
contig_1	cds	1549920	1551998	-	HCJMML_07680	topA	type I DNA topoisomerase	COG:COG0551, COG:L, EC:5.6.2.1, GO:0003677, GO:0003917, GO:0005737, GO:0006260, GO:0006265, RefSeq:WP_002357484.1, SO:0001217, UniParc:UPI000005C278, UniRef:UniRef100_A0A1J6YGM5, UniRef:UniRef50_Q9CG80, UniRef:UniRef90_R2SYZ2
contig_1	cds	1552183	1552836	-	HCJMML_07685	ydiL	Membrane protease YdiL, CAAX protease family	COG:COG1266, COG:O, RefSeq:WP_002369353.1, SO:0001217, UniParc:UPI000005C279, UniRef:UniRef100_A0A7H0FQB7, UniRef:UniRef50_A0A8S6XIV1, UniRef:UniRef90_A0A8S6XIV1
contig_1	cds	1552927	1553790	-	HCJMML_07690	dprA	DNA-processing protein DprA	COG:COG0758, COG:L, GO:0009294, SO:0001217, UniRef:UniRef50_A0A8S6XIA4, UniRef:UniRef90_A0A8S6XIA4
contig_1	cds	1553851	1554618	-	HCJMML_07695	rnhB	ribonuclease HII	COG:COG0164, COG:L, EC:3.1.26.4, GO:0003723, GO:0004523, GO:0005737, GO:0006401, GO:0030145, KEGG:K03470, RefSeq:WP_002369352.1, SO:0001217, UniParc:UPI000005C27B, UniRef:UniRef100_Q834J7, UniRef:UniRef50_B1MZ17, UniRef:UniRef90_Q834J7
contig_1	cds	1554620	1555471	-	HCJMML_07700	ylqF	ribosome biogenesis GTPase YlqF	COG:COG1161, COG:J, GO:0003924, GO:0005525, GO:0005737, GO:0042254, RefSeq:WP_002357480.1, SO:0001217, UniParc:UPI000005C27C, UniRef:UniRef100_X5NXU3, UniRef:UniRef50_A0A3E2JT02, UniRef:UniRef90_E2YUQ0
contig_1	cds	1555747	1556688	-	HCJMML_07705	panE	Ketopantoate reductase	COG:COG1893, COG:H, SO:0001217, UniParc:UPI000005C27D, UniRef:UniRef100_A0A7H0FQB3, UniRef:UniRef50_Q9CFY8, UniRef:UniRef90_E2YUQ1
contig_1	cds	1556865	1557755	+	HCJMML_07710	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, RefSeq:WP_002369350.1, SO:0001217, UniParc:UPI000005C27E, UniRef:UniRef100_A0A2T5D4C3, UniRef:UniRef50_A0A1S6IRQ8, UniRef:UniRef90_A0A1J0YVE3
contig_1	cds	1557764	1558816	-	HCJMML_07715	pfoR	Membrane regulatory protein PfoR, PTS_EIIC_2 domain (does not regulate perfringolysin expression)	COG:COG3641, COG:T, RefSeq:WP_002382353.1, SO:0001217, UniParc:UPI000005C27F, UniRef:UniRef100_A0A7H0FQB1, UniRef:UniRef50_F2I8U7, UniRef:UniRef90_C7D3A6
contig_1	cds	1558960	1560258	-	HCJMML_07720	aceF	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	COG:C, COG:COG0508, RefSeq:WP_002369348.1, SO:0001217, UniParc:UPI000005C280, UniRef:UniRef100_A0A7H0FQB0, UniRef:UniRef50_P37942, UniRef:UniRef90_A0A125W647
contig_1	cds	1560282	1561268	-	HCJMML_07725	acoB	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component, beta subunit	COG:C, COG:COG0022, RefSeq:WP_002357475.1, SO:0001217, UniParc:UPI000005C281, UniRef:UniRef100_Q9RPS4, UniRef:UniRef50_P37941, UniRef:UniRef90_E2YUQ5
contig_1	cds	1561290	1562276	-	HCJMML_07730	acoA	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	COG:C, COG:COG1071, SO:0001217, UniParc:UPI0002F7658D, UniRef:UniRef100_A0A7H0FQA8, UniRef:UniRef50_E4KQR1, UniRef:UniRef90_A0A0M2AB19
contig_1	cds	1562293	1563702	-	HCJMML_07735	lpdA	dihydrolipoyl dehydrogenase	COG:C, COG:COG1249, EC:1.8.1.4, GO:0004148, GO:0006096, GO:0045454, GO:0051068, RefSeq:WP_010706660.1, SO:0001217, UniParc:UPI000005C283, UniRef:UniRef100_A0A7H0FQA7, UniRef:UniRef50_A0A4R6BW07, UniRef:UniRef90_E2YUQ7
contig_1	cds	1563708	1564790	-	HCJMML_07740	buk	butyrate kinase	COG:C, COG:COG3426, EC:2.7.2.7, GO:0005524, GO:0005737, GO:0006113, GO:0016310, GO:0047761, KEGG:K00929, RefSeq:WP_002369343.1, SO:0001217, UniParc:UPI000005C284, UniRef:UniRef100_Q9RPS7, UniRef:UniRef50_Q9RPS7, UniRef:UniRef90_Q9RPS7
contig_1	cds	1564809	1565630	-	HCJMML_07745	ptb	branched-chain phosphotransacylase	COG:C, COG:COG0280, RefSeq:WP_002360223.1, SO:0001217, UniParc:UPI000005C285, UniRef:UniRef100_A0A1Q1FUA5, UniRef:UniRef50_A0A328A975, UniRef:UniRef90_E2YUQ9
contig_1	cds	1565913	1566947	+	HCJMML_07750	elyC	DUF218 domain-containing protein	COG:COG1434, COG:M, RefSeq:WP_002382358.1, SO:0001217, UniParc:UPI000005C286, UniRef:UniRef100_A0A1J6YFN1, UniRef:UniRef50_H5SXA1, UniRef:UniRef90_E2YUR1
contig_1	cds	1567007	1567729	-	HCJMML_07755	traX	TraX family protein	RefSeq:WP_002357468.1, SO:0001217, UniParc:UPI000005C287, UniRef:UniRef100_A0A2S7LZT3, UniRef:UniRef50_S0JPN0, UniRef:UniRef90_C7D398
contig_1	cds	1567834	1568532	-	HCJMML_07760		hypothetical protein	RefSeq:WP_002369341.1, SO:0001217, UniParc:UPI000005C288, UniRef:UniRef100_A0A9P2K1Z0, UniRef:UniRef50_S4BW71, UniRef:UniRef90_E2YUR3
contig_1	cds	1568783	1569577	+	HCJMML_07765	fabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	COG:COG1028, COG:I, RefSeq:WP_002364009.1, SO:0001217, UniParc:UPI000005C289, UniRef:UniRef100_A0A1X2NT36, UniRef:UniRef50_A0A162G4I3, UniRef:UniRef90_X5NZ59
contig_1	cds	1569706	1570134	+	HCJMML_07770	marR	DNA-binding transcriptional regulator, MarR family	COG:COG1846, COG:K, RefSeq:WP_002366740.1, SO:0001217, UniParc:UPI000005C28A, UniRef:UniRef100_X5NXY7, UniRef:UniRef50_K9EVD9, UniRef:UniRef90_A0A1G1SDG2
contig_1	cds	1570142	1571107	+	HCJMML_07775	catE	Catechol-2,3-dioxygenase	COG:COG2514, COG:Q, SO:0001217, UniParc:UPI0001B2BD63, UniRef:UniRef100_A0A7H0FQ99, UniRef:UniRef50_A0A380F9A6, UniRef:UniRef90_C7D394
contig_1	cds	1571120	1571722	+	HCJMML_07780	ypfH	putative esterase	COG:COG0400, COG:R, RefSeq:WP_002361880.1, SO:0001217, UniParc:UPI000005C28C, UniRef:UniRef100_A0A1G1SDG1, UniRef:UniRef50_C9A9B3, UniRef:UniRef90_R3KI94
contig_1	cds	1571802	1572743	-	HCJMML_07785	qor	NADPH:quinone reductase or related Zn-dependent oxidoreductase	COG:COG0604, COG:CR, SO:0001217, UniParc:UPI000005C28D, UniRef:UniRef100_A0A7H0FQ97, UniRef:UniRef50_A0A091C694, UniRef:UniRef90_X5NZ33
contig_1	cds	1572861	1574144	-	HCJMML_07790	lolC	ABC-type transport system involved in lipoprotein release, permease component LolC	COG:COG4591, COG:M, RefSeq:WP_002357458.1, SO:0001217, UniParc:UPI000005C28E, UniRef:UniRef100_A0A1J6XWD4, UniRef:UniRef50_A0A0R2F3I1, UniRef:UniRef90_E2YUX9
contig_1	cds	1574145	1574825	-	HCJMML_07795	lolD	ABC-type lipoprotein export system, ATPase component	COG:COG1136, COG:M, RefSeq:WP_002357457.1, SO:0001217, UniParc:UPI000005C28F, UniRef:UniRef100_A0A1J6XNQ9, UniRef:UniRef50_W0Z953, UniRef:UniRef90_A0A1J6XNQ9
contig_1	cds	1575018	1575749	-	HCJMML_07800		ABC transporter permease	RefSeq:WP_002369334.1, SO:0001217, UniParc:UPI000005C290, UniRef:UniRef100_A0A4U4CF70, UniRef:UniRef90_R3JAD2
contig_1	cds	1575751	1576605	-	HCJMML_07805	yhaQ	ABC-type uncharacterized transport system, ATPase component	COG:COG4152, COG:R, RefSeq:WP_002366745.1, SO:0001217, UniParc:UPI000005C291, UniRef:UniRef100_A0A226YH21, UniRef:UniRef50_A0A7U9SG57, UniRef:UniRef90_E2YUZ1
contig_1	cds	1576602	1576970	-	HCJMML_07810	yhcF	DNA-binding transcriptional regulator YhcF, GntR family	COG:COG1725, COG:K, RefSeq:WP_002357453.1, SO:0001217, UniParc:UPI000005C292, UniRef:UniRef100_A0A1J0YVG0, UniRef:UniRef50_D0BKX9, UniRef:UniRef90_A0A1J0YVG0
contig_1	cds	1577119	1577562	-	HCJMML_07815		Lipoprotein	SO:0001217, UniParc:UPI000005C293, UniRef:UniRef100_A0A6H2HNN9, UniRef:UniRef50_S4C9Z7, UniRef:UniRef90_S4C9Z7
contig_1	cds	1577683	1578237	-	HCJMML_07820	lepB	signal peptidase I	COG:COG0681, COG:U, EC:3.4.21.89, GO:0004252, GO:0006465, GO:0009306, RefSeq:WP_002382369.1, SO:0001217, UniParc:UPI000005C294, UniRef:UniRef100_A0A1B4XP47, UniRef:UniRef50_A0A1L8TTF6, UniRef:UniRef90_A0A1B4XP47
contig_1	cds	1578255	1579688	-	HCJMML_07825	ctpA	C-terminal processing protease CtpA/Prc, contains a PDZ domain	COG:COG0793, COG:O, RefSeq:WP_002390869.1, SO:0001217, UniParc:UPI000005C295, UniRef:UniRef100_A0A6G7PLP6, UniRef:UniRef50_A0A242CJN9, UniRef:UniRef90_E2YUZ5
contig_1	cds	1579785	1580003	-	HCJMML_07830	yozE	UPF0346 protein EF_1680	COG:COG4479, COG:S, RefSeq:WP_002364020.1, SO:0001217, UniParc:UPI000005C296, UniRef:UniRef100_Q834H2, UniRef:UniRef50_Q88W10, UniRef:UniRef90_Q834H2
contig_1	cds	1580009	1580524	-	HCJMML_07835	msrA	Peptide methionine sulfoxide reductase MsrA	COG:COG0225, COG:O, RefSeq:WP_002357448.1, SO:0001217, UniParc:UPI000005C297, UniRef:UniRef100_X5NZ36, UniRef:UniRef50_P54154, UniRef:UniRef90_A0A125W5R0
contig_1	cds	1580541	1581185	-	HCJMML_07840	ypmS	DUF2140 domain-containing protein	COG:COG4698, COG:S, RefSeq:WP_010706662.1, SO:0001217, UniParc:UPI000005C298, UniRef:UniRef100_A0A7H0FQ86, UniRef:UniRef50_R2QVA3, UniRef:UniRef90_A0A7H0FQ86
contig_1	cds	1581187	1582086	-	HCJMML_07845	tesA	Lysophospholipase L1 or related esterase Includes spore coat protein LipC/YcsK	COG:COG2755, COG:DI, RefSeq:WP_002365717.1, SO:0001217, UniParc:UPI00019C6FD2, UniRef:UniRef100_X5NY00, UniRef:UniRef50_A0A200JEA7, UniRef:UniRef90_A0A4U3MKL9
contig_1	cds	1582190	1583032	-	HCJMML_07850	degV	Fatty acid-binding protein DegV (function unknown)	COG:COG1307, COG:I, RefSeq:WP_002357444.1, SO:0001217, UniParc:UPI000005C29A, UniRef:UniRef100_A0A1B4XP59, UniRef:UniRef50_F3YAQ5, UniRef:UniRef90_A0A1B4XP59
contig_1	cds	1583164	1583817	+	HCJMML_07855	yqfA	putative membrane channel-forming protein YqfA, hemolysin III family	COG:COG1272, COG:U, RefSeq:WP_002357443.1, SO:0001217, UniParc:UPI0001A5BD99, UniRef:UniRef100_A0A1B4XP54, UniRef:UniRef50_D2BNY0, UniRef:UniRef90_A0A1B4XP54
contig_1	cds	1584011	1584208	+	HCJMML_07860		Membrane associated protein	RefSeq:WP_002360203.1, SO:0001217, UniParc:UPI000005C29C, UniRef:UniRef100_X5NZ38, UniRef:UniRef50_A0A429ZMT2, UniRef:UniRef90_X5NZ38
contig_1	cds	1584314	1584826	-	HCJMML_07865	apt	adenine phosphoribosyltransferase	COG:COG0503, COG:F, EC:2.4.2.7, GO:0003999, GO:0005737, GO:0006166, GO:0006168, GO:0009116, GO:0044209, RefSeq:WP_002357441.1, SO:0001217, UniParc:UPI000005C29D, UniRef:UniRef100_Q834G6, UniRef:UniRef50_Q88VH0, UniRef:UniRef90_Q834G6
contig_1	cds	1584829	1587141	-	HCJMML_07870	recJ	single-stranded-DNA-specific exonuclease RecJ	COG:COG4199, COG:L, GO:0006310, GO:0008297, RefSeq:WP_002382374.1, SO:0001217, UniParc:UPI00019C6FD5, UniRef:UniRef100_A0A4U4CF27, UniRef:UniRef50_A0A835G2W9, UniRef:UniRef90_Q834G5
contig_1	cds	1587296	1587763	-	HCJMML_07875	yrvD	Uncharacterized integral membrane protein YrvD	COG:COG5416, COG:S, RefSeq:WP_002369327.1, SO:0001217, UniParc:UPI000005C29F, UniRef:UniRef100_A0A4V5WI12, UniRef:UniRef50_R2TEI6, UniRef:UniRef90_S4C6Q9
contig_1	cds	1587780	1588568	-	HCJMML_07880	yqjQ	Short-chain dehydrogenase	COG:COG0300, COG:R, RefSeq:WP_002357438.1, SO:0001217, UniParc:UPI000005C2A0, UniRef:UniRef100_A0A1G1SDD8, UniRef:UniRef50_K8E4G8, UniRef:UniRef90_X5NZ39
contig_1	cds	1588569	1589510	-	HCJMML_07885	rnz	ribonuclease Z	COG:COG1234, COG:J, EC:3.1.26.11, GO:0008270, GO:0016891, GO:0042780, GO:0042781, KEGG:K00784, RefSeq:WP_002360200.1, SO:0001217, UniParc:UPI000005C2A1, UniRef:UniRef100_Q834G2, UniRef:UniRef50_Q8Y5S8, UniRef:UniRef90_Q834G2
contig_1	cds	1589725	1590291	-	HCJMML_07890		DUF1269 domain-containing protein	RefSeq:WP_002357436.1, SO:0001217, UniParc:UPI000005C2A2, UniRef:UniRef100_A0A1B4XP68, UniRef:UniRef50_R2MA05, UniRef:UniRef90_A0A059N4B2
contig_1	cds	1590412	1590657	-	HCJMML_07895	khpA	RNA-binding protein KhpA	RefSeq:WP_002357435.1, SO:0001217, UniParc:UPI000175BF14, UniRef:UniRef100_X5NY95, UniRef:UniRef50_A0A098CX76, UniRef:UniRef90_Q834G0
contig_1	cds	1590669	1590944	-	HCJMML_07900	rpsP	30S ribosomal protein S16	COG:COG0228, COG:J, GO:0000314, GO:0003735, GO:0005737, GO:0005840, GO:0006412, GO:0022627, GO:1990904, KEGG:K02959, RefSeq:WP_002357434.1, SO:0001217, UniParc:UPI000005C2A4, UniRef:UniRef100_Q834F9, UniRef:UniRef50_Q834F9, UniRef:UniRef90_Q834F9
contig_1	cds	1591091	1591894	-	HCJMML_07905	rimI	Ribosomal protein S18 acetylase RimI and related acetyltransferases	COG:COG0456, COG:J, RefSeq:WP_002369325.1, SO:0001217, UniParc:UPI00019C6FD7, UniRef:UniRef100_A0A7H0FQ73, UniRef:UniRef50_A0A8S6XLL4, UniRef:UniRef90_A0A8S6XLL4
contig_1	cds	1592036	1592590	+	HCJMML_07910	ssuE	NAD(P)H-dependent FMN reductase	COG:C, COG:COG0431, RefSeq:WP_002357432.1, SO:0001217, UniParc:UPI00019C6FD8, UniRef:UniRef100_A0A1B4XP62, UniRef:UniRef50_A0A078M1T6, UniRef:UniRef90_A0A125W5T3
contig_1	cds	1592708	1593463	+	HCJMML_07915	soxR	DNA-binding transcriptional regulator, MerR family	COG:COG0789, COG:K, RefSeq:WP_002357431.1, SO:0001217, UniParc:UPI00019C6FD9, UniRef:UniRef100_A0A1X3BC56, UniRef:UniRef50_R2R506, UniRef:UniRef90_S4CL43
