# Annotated with Bakta
# Software: v1.9.4
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1650113	1650457	+	MIJGKE_08200	paaD	Metal-sulfur cluster biosynthetic enzyme	COG:COG2151, COG:O, RefSeq:WP_002357660.1, SO:0001217, UniParc:UPI000005C1F9, UniRef:UniRef100_A0A1B4XNN4, UniRef:UniRef50_F2BTM5, UniRef:UniRef90_A0A1B4XNN4
contig_1	cds	1650555	1651094	-	MIJGKE_08205		N-acetyltransferase domain-containing protein	RefSeq:WP_142423819.1, SO:0001217, UniParc:UPI0011587A06, UniRef:UniRef100_UPI0011587A06, UniRef:UniRef50_S4C1H6, UniRef:UniRef90_S4C1H6
contig_1	cds	1651307	1652161	-	MIJGKE_08210		DUF1524 domain-containing protein	RefSeq:WP_002360383.1, SO:0001217, UniParc:UPI0001B1E23D, UniRef:UniRef100_A0A125W1F1, UniRef:UniRef50_Q834W9, UniRef:UniRef90_Q834W9
contig_1	cds	1652448	1652981	+	MIJGKE_08215		Integral membrane protein	RefSeq:WP_002360384.1, SO:0001217, UniParc:UPI000005C1F5, UniRef:UniRef100_A0A1G1SDV4, UniRef:UniRef50_A0A0M2AAN1, UniRef:UniRef90_A0A0M2AAN1
contig_1	cds	1652997	1653995	-	MIJGKE_08220	frsA	DUF1100 domain-containing protein	COG:COG1073, COG:T, SO:0001217, UniRef:UniRef50_A0A1L8RBP0, UniRef:UniRef90_C7D3Q7
contig_1	cds	1654137	1655429	-	MIJGKE_08225	lysA	diaminopimelate decarboxylase	COG:COG0019, COG:E, EC:4.1.1.20, GO:0008836, GO:0009089, SO:0001217, UniParc:UPI0001A5BD02, UniRef:UniRef100_A0A9P2KH32, UniRef:UniRef50_P41023, UniRef:UniRef90_S4CCQ8
contig_1	cds	1655645	1657522	+	MIJGKE_08230	fbp	Fructose-1,6-bisphosphatase class 3	COG:COG3855, COG:G, EC:3.1.3.11, GO:0006094, GO:0042132, RefSeq:WP_002360387.1, SO:0001217, UniParc:UPI0001B1E23F, UniRef:UniRef100_C7D3Q9, UniRef:UniRef50_Q45597, UniRef:UniRef90_Q834X4
contig_1	cds	1657620	1658567	+	MIJGKE_08235	penP	Beta-lactamase class A	COG:COG2367, COG:V, RefSeq:WP_002360388.1, SO:0001217, UniParc:UPI0001B1E240, UniRef:UniRef100_C7D3R0, UniRef:UniRef50_R3TSN9, UniRef:UniRef90_S4C1T4
contig_1	cds	1658678	1659775	-	MIJGKE_08240		DUF4179 domain-containing protein	RefSeq:WP_002360389.1, SO:0001217, UniParc:UPI0001B1E241, UniRef:UniRef100_C7D3R1, UniRef:UniRef50_E2YV19, UniRef:UniRef90_S4D811
contig_1	cds	1659776	1660285	-	MIJGKE_08245		Sigma-70 region 2	RefSeq:WP_002360391.1, SO:0001217, UniParc:UPI0001A5BCFE, UniRef:UniRef100_S4FCL0, UniRef:UniRef50_S4BY88, UniRef:UniRef90_S4BY88
contig_1	cds	1660424	1660813	-	MIJGKE_08250		Enterocin A Immunity	RefSeq:WP_002360394.1, SO:0001217, UniParc:UPI0001A5BCFD, UniRef:UniRef100_A0A828QN28, UniRef:UniRef50_W7B6D4, UniRef:UniRef90_A0A125W1S3
contig_1	cds	1660888	1661523	-	MIJGKE_08255	atpD	V-type ATP synthase subunit D	COG:C, COG:COG1394, EC:7.1.2.2, GO:0005524, GO:0042777, GO:0046933, GO:0046961, RefSeq:WP_002357673.1, SO:0001217, UniParc:UPI000005C1EF, UniRef:UniRef100_Q834X7, UniRef:UniRef50_Q5XE48, UniRef:UniRef90_Q834X7
contig_1	cds	1661528	1662904	-	MIJGKE_08260	atpB	V-type ATP synthase beta chain	COG:C, COG:COG1156, GO:0005524, GO:0042777, GO:0046933, KEGG:K02118, RefSeq:WP_002357674.1, SO:0001217, UniParc:UPI000005C1EE, UniRef:UniRef100_Q834X8, UniRef:UniRef50_Q971B6, UniRef:UniRef90_Q834X8
contig_1	cds	1662897	1664678	-	MIJGKE_08265	atpA	V-type ATP synthase alpha chain	COG:C, COG:COG1155, EC:7.1.2.2, GO:0005524, GO:0042777, GO:0045259, GO:0046933, GO:0046961, RefSeq:WP_002360395.1, SO:0001217, UniParc:UPI0001B1E242, UniRef:UniRef100_C7D3R6, UniRef:UniRef50_Q834X9, UniRef:UniRef90_Q834X9
contig_1	cds	1664696	1665007	-	MIJGKE_08270	ntpF	V-type ATP synthase subunit F	COG:C, COG:COG1436, EC:7.1.2.2, RefSeq:WP_002357676.1, SO:0001217, UniParc:UPI000005C1EC, UniRef:UniRef100_A0A1B4XNP1, UniRef:UniRef50_P43455, UniRef:UniRef90_A0A1B4XNP1
contig_1	cds	1664997	1665998	-	MIJGKE_08275	ntpC	Archaeal/vacuolar-type H+-ATPase subunit C/Vma6	COG:C, COG:COG1527, RefSeq:WP_002360396.1, SO:0001217, UniParc:UPI0001B1E243, UniRef:UniRef100_C7D3R8, UniRef:UniRef50_P43456, UniRef:UniRef90_A0A8B3RX35
contig_1	cds	1666015	1666596	-	MIJGKE_08280		V-type sodium ATPase, E subunit	RefSeq:WP_002360397.1, SO:0001217, UniParc:UPI0001B1E244, UniRef:UniRef100_C7D3R9, UniRef:UniRef50_E2YV11, UniRef:UniRef90_E2YV11
contig_1	cds	1666613	1667086	-	MIJGKE_08285	atpE	V-type ATP synthase subunit K	COG:C, COG:COG0636, EC:7.1.2.2, RefSeq:WP_002363905.1, SO:0001217, UniParc:UPI000005C1E9, UniRef:UniRef100_A0A1B4XNL7, UniRef:UniRef50_P43457, UniRef:UniRef90_A0A1B4XNL7
contig_1	cds	1667114	1669093	-	MIJGKE_08290	ntpI	Archaeal/vacuolar-type H+-ATPase subunit I/STV1	COG:C, COG:COG1269, RefSeq:WP_002360399.1, SO:0001217, UniParc:UPI0001B1E245, UniRef:UniRef100_C7D3S1, UniRef:UniRef50_A0A125W276, UniRef:UniRef90_A0A125W276
contig_1	cds	1669083	1669406	-	MIJGKE_08295		V-type ATPase, subunit F	RefSeq:WP_002404376.1, SO:0001217, UniParc:UPI0001E19D0C, UniRef:UniRef100_C7D3S2, UniRef:UniRef50_A0A8S6X8B3, UniRef:UniRef90_A0A8S6X8B3
contig_1	ncRNA-region	1669523	1669570	-			Na+ riboswitch (DUF1646 RNA)	RFAM:RF03071, SO:0000035
contig_1	cds	1669779	1670222	+	MIJGKE_08300	nrdI	class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI	COG:COG1780, COG:F, GO:0010181, RefSeq:WP_002389303.1, SO:0001217, UniParc:UPI0001A5BCF8, UniRef:UniRef100_C7D3S3, UniRef:UniRef50_A0A5N0Z270, UniRef:UniRef90_A0A8B3RZN4
contig_1	cds	1670281	1670460	+	MIJGKE_08305		Phage protein	RefSeq:WP_002357684.1, SO:0001217, UniParc:UPI000005C1E5, UniRef:UniRef100_A0A1B4XNL0, UniRef:UniRef50_A0A1L8SVK5, UniRef:UniRef90_A0A1B4XNL0
contig_1	cds	1670526	1671875	-	MIJGKE_08310	pgi	glucose-6-phosphate isomerase	COG:COG0166, COG:G, EC:5.3.1.9, GO:0004347, GO:0005737, GO:0006094, GO:0006096, GO:0097367, GO:1901135, RefSeq:WP_002357685.1, SO:0001217, UniParc:UPI000005C19B, UniRef:UniRef100_Q835G1, UniRef:UniRef50_P80860, UniRef:UniRef90_Q835G1
contig_1	cds	1672057	1673403	-	MIJGKE_08315	gdhA	NADP-specific glutamate dehydrogenase	COG:COG0334, COG:E, EC:1.4.1.4, GO:0006520, GO:0016639, RefSeq:WP_002360402.1, SO:0001217, UniParc:UPI0001A5BCF7, UniRef:UniRef100_A0A1J6XXG5, UniRef:UniRef50_A0A3S4SYZ6, UniRef:UniRef90_A0A1J6XXG5
contig_1	cds	1673541	1674827	+	MIJGKE_08320	yhiN	putative flavoprotein YhiN	COG:COG2081, COG:R, RefSeq:WP_002360403.1, SO:0001217, UniParc:UPI0001B1E248, UniRef:UniRef100_C7D3S7, UniRef:UniRef50_A0A0U2VV18, UniRef:UniRef90_Q835G3
contig_1	cds	1674868	1676364	-	MIJGKE_08325	abc-f	ABC-F type ribosomal protection protein	COG:COG0488, COG:R, GO:0003677, GO:0005524, GO:0016887, SO:0001217, UniRef:UniRef50_A0A4U3MJU5, UniRef:UniRef90_A0A7H0FTB8
contig_1	cds	1676652	1677086	+	MIJGKE_08330		DUF2812 domain-containing protein	RefSeq:WP_002381929.1, SO:0001217, UniParc:UPI000005C197, UniRef:UniRef100_A0A6I1LUT8, UniRef:UniRef50_A0A6I1LUT8, UniRef:UniRef90_A0A6I1LUT8
contig_1	cds	1677112	1678506	-	MIJGKE_08335	celF	Alpha-galactosidase/6-phospho-beta-glucosidase, family 4 of glycosyl hydrolase	COG:COG1486, COG:G, RefSeq:WP_002357694.1, SO:0001217, UniParc:UPI000005C196, UniRef:UniRef100_A0A1J6Y4E8, UniRef:UniRef50_A0A085JA54, UniRef:UniRef90_K8E6P5
contig_1	cds	1678648	1679646	+	MIJGKE_08340	purR	DNA-binding transcriptional regulator, LacI/PurR family	COG:COG1609, COG:K, RefSeq:WP_002360405.1, SO:0001217, UniParc:UPI0001B1E24A, UniRef:UniRef100_A0A1Q1FTT8, UniRef:UniRef50_A0A242AVD1, UniRef:UniRef90_A0A8S6XKF4
contig_1	cds	1679682	1680944	-	MIJGKE_08345	natB	ABC-type Na+ efflux pump, permease component NatB	COG:COG1668, COG:CP, RefSeq:WP_002357698.1, SO:0001217, UniParc:UPI000005C194, UniRef:UniRef100_A0A1B4XNK7, UniRef:UniRef50_R2QM17, UniRef:UniRef90_S4GMQ0
contig_1	cds	1680937	1681836	-	MIJGKE_08350	yhaQ	ABC-type uncharacterized transport system, ATPase component	COG:COG4152, COG:R, RefSeq:WP_002357699.1, SO:0001217, UniParc:UPI000005C193, UniRef:UniRef100_A0A1B4XNJ8, UniRef:UniRef50_C2FBZ3, UniRef:UniRef90_A0A1B4XNJ8
contig_1	cds	1681941	1682198	-	MIJGKE_08355		DUF3884 domain-containing protein	RefSeq:WP_002360406.1, SO:0001217, UniParc:UPI0001B1E24B, UniRef:UniRef100_A0A1Q1FTU2, UniRef:UniRef50_S4BY63, UniRef:UniRef90_S4BY63
contig_1	cds	1682350	1684146	-	MIJGKE_08360	uvrC	excinuclease ABC subunit UvrC	COG:COG0322, COG:L, GO:0003677, GO:0005737, GO:0006289, GO:0009380, GO:0009381, GO:0009432, RefSeq:WP_002360407.1, SO:0001217, UniParc:UPI0001B1E24C, UniRef:UniRef100_C7D3T5, UniRef:UniRef50_Q817L9, UniRef:UniRef90_Q835H1
contig_1	cds	1684311	1684625	-	MIJGKE_08365	trxA	thioredoxin	COG:COG0526, COG:O, GO:0005737, GO:0015036, RefSeq:WP_002360408.1, SO:0001217, UniParc:UPI0001B1E24D, UniRef:UniRef100_C7D3T6, UniRef:UniRef50_A0A0B7LQ67, UniRef:UniRef90_A0A1B4XNM2
contig_1	cds	1684723	1687089	-	MIJGKE_08370	mutS2	Endonuclease MutS2	COG:COG1193, COG:L, EC:3.1.-.-, GO:0004519, GO:0005524, GO:0006298, GO:0016887, GO:0030983, GO:0045910, GO:0140664, RefSeq:WP_002360409.1, SO:0001217, UniParc:UPI0001B1E24E, UniRef:UniRef100_C7D3T7, UniRef:UniRef50_Q03R49, UniRef:UniRef90_Q835H3
contig_1	cds	1687200	1687748	-	MIJGKE_08375	cvpA	Colicin V production accessory protein CvpA, regulator of purF expression and biofilm formation	COG:COG1286, COG:FM, RefSeq:WP_002357705.1, SO:0001217, UniParc:UPI000005C18E, UniRef:UniRef100_A0A1B4XNK4, UniRef:UniRef50_R3W3J3, UniRef:UniRef90_A0A1B4XNK4
contig_1	cds	1687768	1688211	-	MIJGKE_08380	zapA	Cell division protein ZapA	RefSeq:WP_002357706.1, SO:0001217, UniParc:UPI000005C18D, UniRef:UniRef100_A0A1B4XNK0, UniRef:UniRef50_R2VD54, UniRef:UniRef90_A0A1B4XNK0
contig_1	cds	1688480	1690582	-	MIJGKE_08385	cadA	Cation-transporting P-type ATPase	COG:COG2217, COG:P, RefSeq:WP_002360410.1, SO:0001217, UniParc:UPI0001B1E267, UniRef:UniRef100_C7D3U0, UniRef:UniRef50_A0A069RF59, UniRef:UniRef90_A0A4U3MTF6
contig_1	cds	1690704	1691708	-	MIJGKE_08390	cysA	ABC-type sulfate/molybdate transport systems, ATPase component	COG:COG1118, COG:P, RefSeq:WP_002360411.1, SO:0001217, UniParc:UPI0001B1E268, UniRef:UniRef100_C7D3U1, UniRef:UniRef50_R2TCC6, UniRef:UniRef90_A0A8S6XKG6
contig_1	cds	1691705	1692376	-	MIJGKE_08395	modB	molybdate ABC transporter permease subunit	COG:COG4149, COG:P, GO:0005886, GO:0015412, GO:0015689, GO:0055052, RefSeq:WP_002360415.1, SO:0001217, UniParc:UPI000005C189, UniRef:UniRef100_A0A1J0HML5, UniRef:UniRef50_A0A0D0S7L2, UniRef:UniRef90_A0A125W1V0
contig_1	cds	1692385	1693185	-	MIJGKE_08400	modA	molybdate ABC transporter substrate-binding protein	COG:COG0725, COG:P, GO:0009897, GO:0015412, GO:0015689, GO:0030288, GO:0030973, GO:0055052, RefSeq:WP_002360416.1, SO:0001217, UniParc:UPI00019CD440, UniRef:UniRef100_A0A9P3YA17, UniRef:UniRef50_A0A2Z6BSJ0, UniRef:UniRef90_A0A2Z6BSJ0
contig_1	cds	1693204	1694175	-	MIJGKE_08405	moeA	Molybdopterin Mo-transferase (molybdopterin biosynthesis)	COG:COG0303, COG:H, RefSeq:WP_002360417.1, SO:0001217, UniParc:UPI0001B1E269, UniRef:UniRef100_C7D3U4, UniRef:UniRef50_R2R4H4, UniRef:UniRef90_A0A0M2AAZ6
contig_1	cds	1694179	1694661	-	MIJGKE_08410	moaB	Molybdopterin biosynthesis enzyme MoaB/MogA	COG:COG0521, COG:H, RefSeq:WP_002360418.1, SO:0001217, UniParc:UPI0001B1E26A, UniRef:UniRef100_C7D3U5, UniRef:UniRef50_A0A242AXI0, UniRef:UniRef90_A0A1G1SE48
contig_1	cds	1694654	1695088	-	MIJGKE_08415	yiiM	N-hydroxylaminopurine reductase YiiM, contains MOSC domain	COG:COG2258, COG:FV, RefSeq:WP_002357714.1, SO:0001217, UniParc:UPI000005C185, UniRef:UniRef100_A0A1B4XNL4, UniRef:UniRef50_A0A1G5HJ53, UniRef:UniRef90_A0A1B4XNL4
contig_1	cds	1695091	1696056	-	MIJGKE_08420	moaA	GTP 3',8-cyclase MoaA	COG:COG2896, COG:H, EC:4.1.99.22, GO:0006777, GO:0051539, RefSeq:WP_010708213.1, SO:0001217, UniParc:UPI0002E97E25, UniRef:UniRef100_C7D3U7, UniRef:UniRef50_A0A2V1JMZ0, UniRef:UniRef90_Q835I4
contig_1	cds	1696062	1696571	-	MIJGKE_08425	moaC	cyclic pyranopterin monophosphate synthase MoaC	COG:COG0315, COG:H, EC:4.6.1.17, GO:0003824, GO:0006777, RefSeq:WP_002360420.1, SO:0001217, UniParc:UPI0001B1E26C, UniRef:UniRef100_V7ZJL4, UniRef:UniRef50_A0A1E5KV16, UniRef:UniRef90_R3I8Q5
contig_1	cds	1697290	1698492	-	MIJGKE_08430	moeA	Molybdopterin Mo-transferase (molybdopterin biosynthesis)	COG:COG0303, COG:H, RefSeq:WP_002360421.1, SO:0001217, UniParc:UPI0001B1E26D, UniRef:UniRef100_A0A9Q7NKD6, UniRef:UniRef50_R2R4G8, UniRef:UniRef90_R3I8A2
contig_1	cds	1698510	1701230	-	MIJGKE_08435	fdhF	formate dehydrogenase subunit alpha	COG:COG3383, COG:R, EC:1.17.1.9, GO:0008863, GO:0009326, GO:0015942, RefSeq:WP_002404516.1, SO:0001217, UniParc:UPI0001E19FB2, UniRef:UniRef100_UPI0001E19FB2, UniRef:UniRef50_A0A380U266, UniRef:UniRef90_A0A2Z6BIN4
contig_1	cds	1701233	1702531	-	MIJGKE_08440	nuoF	NADH:ubiquinone oxidoreductase, NADH-binding 51 kD subunit (chain F)	COG:C, COG:COG1894, RefSeq:WP_002360423.1, SO:0001217, UniParc:UPI0001B1E26F, UniRef:UniRef100_C7D3V1, UniRef:UniRef50_A0A1U7MIB0, UniRef:UniRef90_E2YX07
contig_1	cds	1702543	1703031	-	MIJGKE_08445	nuoE	NADH:ubiquinone oxidoreductase 24 kD subunit (chain E)	COG:C, COG:COG1905, RefSeq:WP_002357722.1, SO:0001217, UniParc:UPI000005C17F, UniRef:UniRef100_A0A1B4XNI8, UniRef:UniRef50_A0A2H6CE60, UniRef:UniRef90_A0A1B4XNI8
contig_1	cds	1703019	1703600	-	MIJGKE_08450		Molybdopterin-guanine dinucleotide biosynthesis protein B	RefSeq:WP_002357724.1, SO:0001217, UniParc:UPI00019F6DA1, UniRef:UniRef100_A0A9P2NTG9, UniRef:UniRef50_A0A242AXS1, UniRef:UniRef90_A0A2S7LX91
contig_1	cds	1703590	1704414	-	MIJGKE_08455	focA	Formate/nitrite transporter FocA, FNT family	COG:COG2116, COG:P, RefSeq:WP_002360424.1, SO:0001217, UniParc:UPI0001B1E270, UniRef:UniRef100_A0A9Q8X6Y4, UniRef:UniRef50_A0A125W1U4, UniRef:UniRef90_A0A125W1U4
contig_1	cds	1704430	1704945	-	MIJGKE_08460	mobA	Molybdopterin-guanine dinucleotide biosynthesis protein A	COG:COG0746, COG:H, EC:2.7.7.77, KEGG:K03752, SO:0001217, UniRef:UniRef50_Q835J2, UniRef:UniRef90_Q835J2
contig_1	cds	1705146	1706174	-	MIJGKE_08465	aglD2	putative membrane flippase AglD2/YbhN, UPF0104 family	COG:COG0392, COG:M, RefSeq:WP_002360426.1, SO:0001217, UniParc:UPI000005C17B, UniRef:UniRef100_A0A1B4XNK3, UniRef:UniRef50_A0A679IK71, UniRef:UniRef90_A0A1B4XNK3
contig_1	cds	1706194	1706460	-	MIJGKE_08470	ysdA	DUF1294 domain-containing protein	COG:COG3326, COG:S, RefSeq:WP_002360427.1, SO:0001217, UniParc:UPI0001A5C0EB, UniRef:UniRef100_A0A1B4XNI9, UniRef:UniRef50_S0P514, UniRef:UniRef90_R3KZY7
contig_1	cds	1706607	1707836	-	MIJGKE_08475	pepT	peptidase T	COG:COG2195, COG:E, EC:3.4.11.4, GO:0005737, GO:0006508, GO:0008237, GO:0008270, GO:0043171, GO:0045148, KEGG:K01258, RefSeq:WP_002360428.1, SO:0001217, UniParc:UPI000005C179, UniRef:UniRef100_Q835J5, UniRef:UniRef50_Q9L4G1, UniRef:UniRef90_Q835J5
contig_1	cds	1707866	1708984	-	MIJGKE_08480	yqfO	Nif3-like dinuclear metal center hexameric protein	COG:COG3323, COG:S, GO:0005737, GO:0008150, GO:0051540, RefSeq:WP_002360430.1, SO:0001217, UniParc:UPI0001B1E272, UniRef:UniRef100_C7D3V9, UniRef:UniRef50_A0A511IZA3, UniRef:UniRef90_S4BY41
contig_1	cds	1708968	1709684	-	MIJGKE_08485	trmK	tRNA A22 N1-methylase	COG:COG2384, COG:J, EC:2.1.1.217, KEGG:K06967, SO:0001217, UniParc:UPI0001B1E273, UniRef:UniRef100_S4CCK2, UniRef:UniRef50_A0A4S2CEU3, UniRef:UniRef90_S4CCK2
contig_1	cds	1709887	1712529	-	MIJGKE_08490	alaS	alanine--tRNA ligase	COG:COG0013, COG:J, EC:6.1.1.7, GO:0000049, GO:0004813, GO:0005524, GO:0005737, GO:0006419, GO:0008270, GO:0016740, RefSeq:WP_002357736.1, SO:0001217, UniParc:UPI000005C176, UniRef:UniRef100_Q835J8, UniRef:UniRef50_O34526, UniRef:UniRef90_Q835J8
contig_1	cds	1712875	1713558	-	MIJGKE_08495	cadC1	DNA-binding winged helix-turn-helix (wHTH) domain	COG:COG3710, COG:K, RefSeq:WP_002381934.1, SO:0001217, UniParc:UPI00019F6DA7, UniRef:UniRef100_X5NW19, UniRef:UniRef50_X5NW19, UniRef:UniRef90_X5NW19
contig_1	cds	1714075	1715424	-	MIJGKE_08500	srmB	Superfamily II DNA and RNA helicase	COG:COG0513, COG:L, RefSeq:WP_002360432.1, SO:0001217, UniParc:UPI0001B1E274, UniRef:UniRef100_C7D3W3, UniRef:UniRef50_Q8Y755, UniRef:UniRef90_S4BY33
contig_1	cds	1715487	1716668	-	MIJGKE_08505	vanZ	Glycopeptide antibiotics resistance protein	COG:COG4767, COG:V, RefSeq:WP_002360433.1, SO:0001217, UniParc:UPI0001B1E275, UniRef:UniRef100_C7D3W4, UniRef:UniRef50_R2SJV2, UniRef:UniRef90_A0A059N192
contig_1	cds	1716811	1717122	+	MIJGKE_08510		hypothetical protein	RefSeq:WP_002357740.1, SO:0001217, UniParc:UPI000005C172, UniRef:UniRef100_A0A1B4XNH6, UniRef:UniRef50_E2YWZ3, UniRef:UniRef90_E2YWZ3
contig_1	cds	1717183	1717521	-	MIJGKE_08515	phnA	Uncharacterized Zn-ribbon-containing protein	COG:COG2824, COG:R, RefSeq:WP_002357741.1, SO:0001217, UniParc:UPI000005C171, UniRef:UniRef100_A0A9P2HS70, UniRef:UniRef50_Q02419, UniRef:UniRef90_A0A9P2HS70
contig_1	cds	1717635	1718588	-	MIJGKE_08520	nrnA	nanoRNase/pAp phosphatase, hydrolyzes c-di-AMP and oligoRNAs	COG:COG0618, COG:FT, EC:3.1.13.3, EC:3.1.3.7, KEGG:K06881, RefSeq:WP_002357742.1, SO:0001217, UniParc:UPI000005C170, UniRef:UniRef100_A0A1B4XNH8, UniRef:UniRef50_S4ZKF6, UniRef:UniRef90_A0A1B4XNH8
contig_1	cds	1718602	1719921	-	MIJGKE_08525	ytoI	putative transcriptional regulator containing CBS domains	COG:COG4109, COG:K, RefSeq:WP_002357743.1, SO:0001217, UniParc:UPI00019F36EE, UniRef:UniRef100_A0A1B4XNH7, UniRef:UniRef50_O34921, UniRef:UniRef90_A0A1B4XNH7
contig_1	cds	1719931	1720605	-	MIJGKE_08530	ulaG	metal-dependent hydrolase	COG:COG2220, COG:G, GO:0016787, RefSeq:WP_002360435.1, SO:0001217, UniParc:UPI0001B1E277, UniRef:UniRef100_C7D3W9, UniRef:UniRef50_Q835K6, UniRef:UniRef90_Q835K6
contig_1	cds	1720810	1722243	-	MIJGKE_08535	araJ	putative arabinose efflux permease AraJ, MFS family	COG:COG2814, COG:G, RefSeq:WP_002360436.1, SO:0001217, UniParc:UPI0001B1E278, UniRef:UniRef100_C7D3X0, UniRef:UniRef50_A0A0R1RQB2, UniRef:UniRef90_C7D3X0
contig_1	ncRNA	1722309	1722936	-	MIJGKE_08540	EF1368_EF1369	Enterococcus sRNA EF1368_EF1369	RFAM:RF02636, SO:0000655
contig_1	cds	1722435	1722785	+	MIJGKE_08545	hipB	Transcriptional regulator, contains XRE-family HTH domain	COG:COG1396, COG:K, RefSeq:WP_002357747.1, SO:0001217, UniParc:UPI0001B1D9A0, UniRef:UniRef100_A0A1B4XNF4, UniRef:UniRef50_A0A835G1Y4, UniRef:UniRef90_A0A1G1SE93
contig_1	cds	1723124	1724245	+	MIJGKE_08550	sseB	SseB protein C-terminal domain-containing protein	RefSeq:WP_002360437.1, SO:0001217, UniParc:UPI0001B1E279, UniRef:UniRef100_C7D3X2, UniRef:UniRef50_R2RQ10, UniRef:UniRef90_A0A0M2AAN5
contig_1	ncRNA-region	1724408	1724791	+			cspA thermoregulator	RFAM:RF01766, SO:0002168
contig_1	cds	1724543	1724743	+	MIJGKE_08555	cspC	Cold shock protein, CspA family	COG:COG1278, COG:K, KEGG:K03704, RefSeq:WP_002357750.1, SO:0001217, UniParc:UPI000005C16A, UniRef:UniRef100_A0A1B4XNF7, UniRef:UniRef50_Q45096, UniRef:UniRef90_A0A179EQC2
contig_1	cds	1724899	1726104	+	MIJGKE_08560	elyC	DUF218 domain-containing protein	COG:COG1434, COG:M, RefSeq:WP_002404511.1, SO:0001217, UniParc:UPI0001E19ED4, UniRef:UniRef100_C7D3X4, UniRef:UniRef50_A0A242DEQ5, UniRef:UniRef90_R3GXX3
contig_1	cds	1726121	1727173	+	MIJGKE_08565	perM	putative PurR-regulated permease PerM	COG:COG0628, COG:R, RefSeq:WP_002357754.1, SO:0001217, UniParc:UPI000005C168, UniRef:UniRef100_A0A1B4XNG6, UniRef:UniRef50_Q1WS25, UniRef:UniRef90_E2YWY2
contig_1	cds	1727194	1729605	-	MIJGKE_08570	hMG1	hydroxymethylglutaryl-CoA reductase, degradative	COG:COG1257, COG:I, EC:1.1.1.88, GO:0004420, GO:0016054, RefSeq:WP_002360439.1, SO:0001217, UniParc:UPI0001B1E044, UniRef:UniRef100_C7D3X6, UniRef:UniRef50_S4D7T8, UniRef:UniRef90_S4D7T8
contig_1	cds	1729791	1730942	+	MIJGKE_08575	mvaS	hydroxymethylglutaryl-CoA synthase	COG:COG3425, COG:I, EC:2.3.3.10, GO:0004421, GO:0006084, GO:0010142, RefSeq:WP_002357756.1, SO:0001217, UniParc:UPI00000B2F69, UniRef:UniRef100_Q9FD71, UniRef:UniRef50_Q9FD71, UniRef:UniRef90_Q9FD71
contig_1	cds	1731015	1731782	-	MIJGKE_08580		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A7H0FQV7, UniRef:UniRef90_A0A7H0FQV7
contig_1	cds	1731921	1732523	-	MIJGKE_08585	dhaL	dihydroxyacetone kinase subunit DhaL	COG:COG2376, COG:G, GO:0004371, GO:0006071, RefSeq:WP_002360441.1, SO:0001217, UniParc:UPI000005C164, UniRef:UniRef100_A0A1B4XNG3, UniRef:UniRef50_A0A089RXZ3, UniRef:UniRef90_X5NW39
contig_1	cds	1732536	1733519	-	MIJGKE_08590	dhaK	dihydroxyacetone kinase subunit DhaK	COG:COG2376, COG:G, EC:2.7.1.121, GO:0004371, GO:0006071, RefSeq:WP_002360442.1, SO:0001217, UniParc:UPI0001B1E046, UniRef:UniRef100_C7D3Y0, UniRef:UniRef50_Q9CIV8, UniRef:UniRef90_A0A4U4B0W6
contig_1	cds	1733520	1733918	-	MIJGKE_08595	dhaM	Phosphotransferase subunit DhaM of the dihydroxyacetone kinase DhaKLM complex, contains PTS-EIIA, HPr, and PEP-utilizing domains	COG:COG3412, COG:T, RefSeq:WP_002357762.1, SO:0001217, UniParc:UPI00019F36FA, UniRef:UniRef100_A0A1G1SE83, UniRef:UniRef50_A0A1G1SE83, UniRef:UniRef90_A0A1G1SE83
contig_1	cds	1733931	1735070	-	MIJGKE_08600	gldA	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	COG:C, COG:COG0371, RefSeq:WP_002363858.1, SO:0001217, UniParc:UPI000005C161, UniRef:UniRef100_A0A1B4XNF9, UniRef:UniRef50_A0A2K9MN90, UniRef:UniRef90_A0A1B4XNF9
contig_1	cds	1735231	1736217	+	MIJGKE_08605	pocR	Ligand-binding sensor domain	COG:COG4936, COG:T, RefSeq:WP_002404508.1, SO:0001217, UniParc:UPI0001E19ED2, UniRef:UniRef100_C7D3Y3, UniRef:UniRef50_R2S5E0, UniRef:UniRef90_A0A125W1M7
contig_1	cds	1736332	1737738	-	MIJGKE_08610	lpdA	dihydrolipoyl dehydrogenase	COG:C, COG:COG1249, EC:1.8.1.4, GO:0004148, GO:0006096, GO:0045454, GO:0051068, RefSeq:WP_002357765.1, SO:0001217, UniParc:UPI000175BCAC, UniRef:UniRef100_A0A1B4XNE8, UniRef:UniRef50_Q5HGY8, UniRef:UniRef90_A0A1V8X688
