# Annotated with Bakta
# Software: v1.9.4
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1236182	1236316	+	JBIPMC_06265		Flagellin Flp1-like domain-containing protein	RefSeq:WP_002360495.1, SO:0001217, UniParc:UPI00019F691C, UniRef:UniRef100_A0A1Q1FTJ8, UniRef:UniRef50_S4C188, UniRef:UniRef90_S4C188
contig_1	cds	1236442	1237116	+	JBIPMC_06270	dnaD	DNA replication protein DnaD	COG:COG3935, COG:L, RefSeq:WP_002401529.1, SO:0001217, UniParc:UPI0001F0DBC1, UniRef:UniRef100_A0A8S6XHM2, UniRef:UniRef50_A0A8S6XHM2, UniRef:UniRef90_A0A8S6XHM2
contig_1	cds	1237135	1237977	+	JBIPMC_06275	dnaC	DNA replication protein DnaC	COG:COG1484, COG:L, RefSeq:WP_002378242.1, SO:0001217, UniParc:UPI0001B2EBB0, UniRef:UniRef100_A0A8S6XJW6, UniRef:UniRef50_S4FKE1, UniRef:UniRef90_S4FKE1
contig_1	cds	1237980	1238072	+	JBIPMC_06280	metS	MetS family NSS transporter small subunit	SO:0001217, UniParc:UPI000005C116, UniRef:UniRef100_A0A1G1SEG7, UniRef:UniRef50_A0A1G1SEG7, UniRef:UniRef90_A0A1G1SEG7
contig_1	cds	1238065	1238436	+	JBIPMC_06285		Phage protein	RefSeq:WP_002388056.1, SO:0001217, UniParc:UPI0001B2B0C2, UniRef:UniRef100_A0A8I1JZH2, UniRef:UniRef50_S4BXQ0, UniRef:UniRef90_S4BXQ0
contig_1	cds	1238456	1238863	+	JBIPMC_06290	rinA	RinA family phage transcriptional activator	RefSeq:WP_002360491.1, SO:0001217, UniParc:UPI0001B1E081, UniRef:UniRef100_A0A1B4XN58, UniRef:UniRef50_A0A179EP25, UniRef:UniRef90_A0A1B4XN58
contig_1	cds	1239109	1239501	+	JBIPMC_06295		DUF3168 domain-containing protein	SO:0001217, UniParc:UPI000301E5A6, UniRef:UniRef100_A0A5Q0ESH0, UniRef:UniRef50_S4GLP0, UniRef:UniRef90_A0A1G1SEG3
contig_1	cds	1239514	1240026	+	JBIPMC_06300		phage major tail protein, TP901-1 family	GO:0005198, GO:0019068, GO:0044423, RefSeq:WP_002378245.1, SO:0001217, UniParc:UPI0001B2EBB2, UniRef:UniRef100_A0A8S6XI76, UniRef:UniRef50_A0A8B5VY31, UniRef:UniRef90_S4C110
contig_1	cds	1240059	1240418	+	JBIPMC_06305		Phage protein	RefSeq:WP_002377707.1, SO:0001217, UniParc:UPI0001B2E9BC, UniRef:UniRef100_A0A855P5U9, UniRef:UniRef50_A0A2Z6BI25, UniRef:UniRef90_A0A2Z6BI25
contig_1	cds	1240436	1240804	+	JBIPMC_06310		Phage protein	RefSeq:WP_002378246.1, SO:0001217, UniParc:UPI0001B2EBB3, UniRef:UniRef100_A0A8S6XEB2, UniRef:UniRef50_A0A1Q1FTI3, UniRef:UniRef90_S4F9Y7
contig_1	cds	1240794	1243727	+	JBIPMC_06315		Phage-related protein	COG:COG5412, COG:X, RefSeq:WP_002401527.1, SO:0001217, UniParc:UPI0001F0DBC0, UniRef:UniRef100_A0A5Q0ETB2, UniRef:UniRef50_E2YWR1, UniRef:UniRef90_S4D7I8
contig_1	cds	1243729	1244655	+	JBIPMC_06320	yomH	Phage-related protein YomH	COG:COG4722, COG:X, RefSeq:WP_002378247.1, SO:0001217, UniParc:UPI0001B2EBC6, UniRef:UniRef100_A0A8S6XMC8, UniRef:UniRef50_A0A8S6XMC8, UniRef:UniRef90_A0A8S6XMC8
contig_1	cds	1244668	1246125	+	JBIPMC_06325		Phage minor structural protein	RefSeq:WP_002378248.1, SO:0001217, UniParc:UPI0001B2EBC7, UniRef:UniRef100_A0A8S6XHN3, UniRef:UniRef50_A0A6I4XKP7, UniRef:UniRef90_A0A6I4XKP7
contig_1	cds	1246158	1247927	+	JBIPMC_06330		Phage protein	RefSeq:WP_002378249.1, SO:0001217, UniParc:UPI0001B2EBC8, UniRef:UniRef100_A0A8S6XJX4, UniRef:UniRef50_S4CC91, UniRef:UniRef90_E2YWR4
contig_1	cds	1247951	1248346	+	JBIPMC_06335		Phage-related holin (Lysis protein)	COG:COG4824, COG:X, RefSeq:WP_002357842.1, SO:0001217, UniParc:UPI000005C121, UniRef:UniRef100_A0A1B4XN80, UniRef:UniRef50_R2Y4T4, UniRef:UniRef90_A0A1B4XN80
contig_1	cds	1248492	1249589	+	JBIPMC_06340	cwlA	N-acetylmuramoyl-L-alanine amidase CwlA	COG:COG5632, COG:M, SO:0001217, UniRef:UniRef50_A0A242CHC2, UniRef:UniRef90_X5NXQ8
contig_1	cds	1249744	1250664	+	JBIPMC_06345	truB	tRNA pseudouridine(55) synthase TruB	EC:5.4.99.25, GO:0004730, GO:0006400, RefSeq:WP_002378252.1, SO:0001217, UniParc:UPI0001B2EBCA, UniRef:UniRef100_A0A8S6XJA5, UniRef:UniRef50_P32732, UniRef:UniRef90_A0A8B3RWJ2
contig_1	cds	1250690	1251640	+	JBIPMC_06350	ribF	riboflavin biosynthesis protein RibF	COG:COG0196, COG:H, EC:2.7.1.26, EC:2.7.7.2, GO:0003919, GO:0005737, GO:0006747, GO:0009398, KEGG:K11753, RefSeq:WP_002363808.1, SO:0001217, UniParc:UPI00019C6E00, UniRef:UniRef100_A0A226YH93, UniRef:UniRef50_K0N5D2, UniRef:UniRef90_A0A4U3M7X6
contig_1	cds	1251640	1252236	+	JBIPMC_06355	yhbS	putative N-acetyltransferase YhbS	COG:COG3153, COG:R, RefSeq:WP_002360474.1, SO:0001217, UniParc:UPI0001B1E06B, UniRef:UniRef100_A0A8S6XIU2, UniRef:UniRef50_A0A8S6XIU2, UniRef:UniRef90_A0A8S6XIU2
contig_1	cds	1252386	1252709	+	JBIPMC_06360	padR	DNA-binding transcriptional regulator, PadR family	COG:COG1695, COG:K, RefSeq:WP_002357837.1, SO:0001217, UniParc:UPI00019F3857, UniRef:UniRef100_A0A1B4XN79, UniRef:UniRef50_D2BMQ7, UniRef:UniRef90_A0A1B4XN79
contig_1	cds	1252713	1253054	+	JBIPMC_06365	gINS	DNA-binding ferritin-like protein (Dps family)	COG:COG4817, COG:L, RefSeq:WP_002357836.1, SO:0001217, UniParc:UPI00019F3856, UniRef:UniRef100_A0A1G1SEE4, UniRef:UniRef50_S4FBG8, UniRef:UniRef90_S4FBG8
contig_1	cds	1253080	1253340	+	JBIPMC_06370		DUF2087 domain-containing protein	COG:COG3860, COG:S, RefSeq:WP_002378253.1, SO:0001217, UniParc:UPI0001B2EBCB, UniRef:UniRef100_A0A8S6XMF4, UniRef:UniRef50_D1AW76, UniRef:UniRef90_E2YWS2
contig_1	cds	1253499	1254674	+	JBIPMC_06375	ftsW	Peptodoglycan polymerase FtsW/RodA/SpoVE	COG:COG0772, COG:D, RefSeq:WP_002378254.1, SO:0001217, UniParc:UPI0001B2EBCC, UniRef:UniRef100_A0A8S6XHP4, UniRef:UniRef50_Q820U8, UniRef:UniRef90_Q820U8
contig_1	cds	1254640	1255788	+	JBIPMC_06380	ftsW	Peptodoglycan polymerase FtsW/RodA/SpoVE	COG:COG0772, COG:D, SO:0001217, UniRef:UniRef50_R2TBK6, UniRef:UniRef90_A0A1B4XN82
contig_1	cds	1255850	1256737	-	JBIPMC_06385	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, RefSeq:WP_002357832.1, SO:0001217, UniParc:UPI000005C12A, UniRef:UniRef100_A0A1B4XN90, UniRef:UniRef50_A0A1B4XN90, UniRef:UniRef90_A0A1B4XN90
contig_1	cds	1256761	1257636	-	JBIPMC_06390	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, RefSeq:WP_002382245.1, SO:0001217, UniParc:UPI000005C12B, UniRef:UniRef100_A0A8S6XHX8, UniRef:UniRef50_A0A0M2AAI1, UniRef:UniRef90_A0A0M2AAI1
contig_1	ncRNA-region	1257889	1258059	+			M-box riboswitch (ykoK leader)	RFAM:RF00380, SO:0000140
contig_1	cds	1258336	1260831	+	JBIPMC_06395	mgtA	magnesium-translocating P-type ATPase	COG:COG0474, COG:P, EC:7.2.2.14, GO:0015444, GO:0015693, SO:0001217, UniRef:UniRef50_A0A4S2CFN8, UniRef:UniRef90_E2YWS7
contig_1	cds	1261039	1262223	+	JBIPMC_06400	hemW	radical SAM family heme chaperone HemW	COG:COG0635, COG:H, EC:1.3.98.3, GO:0006779, GO:0051989, KEGG:K02495, SO:0001217, UniParc:UPI00019F690B, UniRef:UniRef100_A0A449E0G1, UniRef:UniRef50_G2Z928, UniRef:UniRef90_A0A0M2AA76
contig_1	cds	1262449	1263492	+	JBIPMC_06405	hrcA	heat-inducible transcriptional repressor HrcA	COG:COG1420, COG:K, GO:0003677, GO:0005737, GO:0009408, GO:0045892, RefSeq:WP_002357828.1, SO:0001217, UniParc:UPI000005C12E, UniRef:UniRef100_Q835R9, UniRef:UniRef50_Q835R9, UniRef:UniRef90_Q835R9
contig_1	cds	1263547	1264086	+	JBIPMC_06410	grpE	nucleotide exchange factor GrpE	COG:COG0576, COG:O, GO:0000774, GO:0005737, GO:0006457, GO:0042803, GO:0051087, RefSeq:WP_002357827.1, SO:0001217, UniParc:UPI000005C12F, UniRef:UniRef100_Q835R8, UniRef:UniRef50_Q93R28, UniRef:UniRef90_Q835R8
contig_1	cds	1264146	1265975	+	JBIPMC_06415	dnaK	molecular chaperone DnaK	COG:COG0443, COG:O, GO:0005524, GO:0006457, GO:0016887, GO:0051082, GO:0140662, RefSeq:WP_002357825.1, SO:0001217, UniParc:UPI000005C130, UniRef:UniRef100_Q835R7, UniRef:UniRef50_Q1G9R2, UniRef:UniRef90_Q835R7
contig_1	cds	1266267	1267436	+	JBIPMC_06420	dnaJ	molecular chaperone DnaJ	COG:COG0484, COG:O, GO:0005524, GO:0005737, GO:0006260, GO:0006457, GO:0008270, GO:0009408, GO:0031072, GO:0051082, RefSeq:WP_002357822.1, SO:0001217, UniParc:UPI000005C132, UniRef:UniRef100_Q835R5, UniRef:UniRef50_P95830, UniRef:UniRef90_Q835R5
contig_1	cds	1267675	1268409	+	JBIPMC_06425		Ser/Thr phosphatase family protein	RefSeq:WP_002361705.1, SO:0001217, UniParc:UPI0001B25DA2, UniRef:UniRef100_A0A5Q0ERK4, UniRef:UniRef50_A0A091C235, UniRef:UniRef90_S4D7L6
contig_1	cds	1268507	1270699	+	JBIPMC_06430	tex	Transcriptional accessory protein Tex/SPT6	COG:COG2183, COG:K, RefSeq:WP_002366578.1, SO:0001217, UniParc:UPI0001A5C187, UniRef:UniRef100_A0A1X3B359, UniRef:UniRef50_A0A1M6SVE8, UniRef:UniRef90_S4C1B6
contig_1	cds	1270702	1271187	+	JBIPMC_06435	sprT	SprT family protein	COG:COG3091, COG:R, GO:0005737, GO:0008270, RefSeq:WP_002401521.1, SO:0001217, UniParc:UPI0001F0DB7F, UniRef:UniRef100_A0A5Q0EX40, UniRef:UniRef50_Q835R2, UniRef:UniRef90_Q835R2
contig_1	tRNA	1271256	1271339	+	JBIPMC_06440	trnL	tRNA-Leu(gag)	SO:0000264
contig_1	cds	1271586	1272803	+	JBIPMC_06445	aspB	Aspartate/methionine/tyrosine aminotransferase	COG:COG0436, COG:E, RefSeq:WP_002357817.1, SO:0001217, UniParc:UPI00019F3795, UniRef:UniRef100_A0A1B4XN99, UniRef:UniRef50_A0A0F5MKY8, UniRef:UniRef90_I3U1B3
contig_1	cds	1272869	1273045	-	JBIPMC_06450		DUF2187 domain-containing protein	RefSeq:WP_002357816.1, SO:0001217, UniParc:UPI000005C137, UniRef:UniRef100_A0A1B4XN84, UniRef:UniRef50_A0A1B4XN84, UniRef:UniRef90_A0A1B4XN84
contig_1	cds	1273223	1274050	+	JBIPMC_06455	hipB	Transcriptional regulator, contains XRE-family HTH domain	COG:COG1396, COG:K, RefSeq:WP_002381942.1, SO:0001217, UniParc:UPI000005C138, UniRef:UniRef100_A0A8S6X8L7, UniRef:UniRef50_R3WQ04, UniRef:UniRef90_A0A8S6X8L7
contig_1	cds	1274151	1275299	+	JBIPMC_06460	nagA	N-acetylglucosamine-6-phosphate deacetylase	COG:COG1820, COG:G, EC:3.5.1.25, GO:0006040, GO:0008448, RefSeq:WP_002357814.1, SO:0001217, UniParc:UPI000005C139, UniRef:UniRef100_S4C1C1, UniRef:UniRef50_A0A077ZBS6, UniRef:UniRef90_E2YWU1
contig_1	cds	1275343	1275729	-	JBIPMC_06465		SMI1/KNR4 family protein	RefSeq:WP_002360464.1, SO:0001217, UniParc:UPI0001A5C189, UniRef:UniRef100_A0A1G1SED8, UniRef:UniRef50_A0A1B4XNA6, UniRef:UniRef90_A0A1B4XNA6
contig_1	cds	1275743	1276402	-	JBIPMC_06470		Type VII secretion system protein EssD-like domain-containing protein	RefSeq:WP_002363828.1, SO:0001217, UniParc:UPI0001B25B25, UniRef:UniRef100_A0A2S7M2U7, UniRef:UniRef50_V7ZN54, UniRef:UniRef90_V7ZN54
contig_1	cds	1276563	1277264	+	JBIPMC_06475	lolD	ABC-type lipoprotein export system, ATPase component	COG:COG1136, COG:M, RefSeq:WP_002360463.1, SO:0001217, UniParc:UPI0001B1E066, UniRef:UniRef100_A0A1J0YU70, UniRef:UniRef50_A0A654CH71, UniRef:UniRef90_Q835Q5
contig_1	cds	1277274	1279910	+	JBIPMC_06480	lolC	ABC-type transport system involved in lipoprotein release, permease component LolC	COG:COG4591, COG:M, RefSeq:WP_002388781.1, SO:0001217, UniParc:UPI0001A5C18B, UniRef:UniRef100_A0A8S6XFA4, UniRef:UniRef50_C7D407, UniRef:UniRef90_C7D407
contig_1	cds	1280103	1280627	+	JBIPMC_06485		Nodulation efficiency protein D	SO:0001217, UniParc:UPI000005C13E, UniRef:UniRef100_A0A1B4XNA5, UniRef:UniRef50_A0A0R2J911, UniRef:UniRef90_E2YWU6
contig_1	cds	1280644	1282113	+	JBIPMC_06490		Flotillin	RefSeq:WP_002357808.1, SO:0001217, UniParc:UPI00019C6FCA, UniRef:UniRef100_A0A1B4XN95, UniRef:UniRef50_O32076, UniRef:UniRef90_R3W8V4
contig_1	cds	1282260	1282493	+	JBIPMC_06495		DUF2969 domain-containing protein	RefSeq:WP_002357806.1, SO:0001217, UniParc:UPI000005C13F, UniRef:UniRef100_A0A1B4XNA9, UniRef:UniRef50_R2TN88, UniRef:UniRef90_A0A1B4XNA9
contig_1	tRNA	1282590	1282670	+	JBIPMC_06500	trnY	tRNA-Tyr(gta)	SO:0000272
contig_1	tRNA	1282680	1282751	+	JBIPMC_06505	trnQ	tRNA-Gln(ttg)	SO:0000261
contig_1	cds	1282906	1283085	+	JBIPMC_06510		hypothetical protein	RefSeq:WP_002357804.1, SO:0001217, UniParc:UPI000005C140, UniRef:UniRef100_A0A9P2GE36, UniRef:UniRef50_R2QVI8, UniRef:UniRef90_A0A9P2GE36
contig_1	cds	1283141	1283749	-	JBIPMC_06515	acrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	COG:COG1309, COG:K, SO:0001217, UniParc:UPI000005C141, UniRef:UniRef100_A0A6I1LSW2, UniRef:UniRef50_S1RJX3, UniRef:UniRef90_S4FBE6
contig_1	cds	1283928	1288175	+	JBIPMC_06520		putative nucleotide-binding protein, sugar kinase/HSP70/actin superfamily	COG:COG3581, COG:R, RefSeq:WP_002401519.1, SO:0001217, UniParc:UPI0001F0DB7D, UniRef:UniRef100_A0A8S6XKN2, UniRef:UniRef50_A0A1J4K5M2, UniRef:UniRef90_C7D401
contig_1	cds	1288382	1289089	+	JBIPMC_06525	mngR	DNA-binding transcriptional regulator, GntR family	COG:COG2188, COG:K, RefSeq:WP_002357800.1, SO:0001217, UniParc:UPI000005C143, UniRef:UniRef100_A0A1B4XNB6, UniRef:UniRef50_A0A0R1ZH86, UniRef:UniRef90_A0A1B4XNB6
contig_1	cds	1289898	1290752	+	JBIPMC_06530	thiF	ThiF family adenylyltransferase	RefSeq:WP_002378345.1, SO:0001217, UniParc:UPI0001B2ECE2, UniRef:UniRef100_A0A5Q0ERL4, UniRef:UniRef50_A0A4Q5KFK9, UniRef:UniRef90_A0A4Q5KFK9
contig_1	cds	1290716	1291321	+	JBIPMC_06535		Peptidase, M50 family	RefSeq:WP_002378344.1, SO:0001217, UniParc:UPI0001B2ECE1, UniRef:UniRef100_A0A8S6XLB3, UniRef:UniRef50_A0A8S6XLB3, UniRef:UniRef90_A0A8S6XLB3
contig_1	cds	1291582	1292526	+	JBIPMC_06540	ccmA	ABC-type multidrug transport system, ATPase component	COG:COG1131, COG:V, RefSeq:WP_002378343.1, SO:0001217, UniParc:UPI0001B2ECE0, UniRef:UniRef100_A0A2Z6BIX3, UniRef:UniRef50_K8EMC6, UniRef:UniRef90_A0A2Z6BIX3
contig_1	cds	1292504	1293262	+	JBIPMC_06545		ABC transporter permease	RefSeq:WP_002401516.1, SO:0001217, UniParc:UPI0001F0DB7A, UniRef:UniRef100_A0A5Q0ESB1, UniRef:UniRef50_A0A4U3KTD6, UniRef:UniRef90_A0A4U3KTD6
contig_1	cds	1293271	1293984	+	JBIPMC_06550	yhaQ	ABC-type uncharacterized transport system, ATPase component	COG:COG4152, COG:R, RefSeq:WP_002378341.1, SO:0001217, UniParc:UPI000005C148, UniRef:UniRef100_A0A1G1SEA8, UniRef:UniRef50_K8ED12, UniRef:UniRef90_A0A1G1SEA8
contig_1	cds	1293977	1294690	+	JBIPMC_06555	agrC	AgrC	SO:0001217, UniParc:UPI0002DAA220, UniRef:UniRef100_A0A9P2L4M2, UniRef:UniRef50_A0A0R2IC37, UniRef:UniRef90_V7ZM44
contig_1	cds	1294712	1295326	-	JBIPMC_06560	natK	Sensor histidine kinase NatK C-terminal domain-containing protein	RefSeq:WP_002382257.1, SO:0001217, UniParc:UPI00019C6FCD, UniRef:UniRef100_A0A7H0FQY2, UniRef:UniRef50_A0A828QT87, UniRef:UniRef90_A0A828QT87
contig_1	cds	1295408	1295659	+	JBIPMC_06565		hypothetical protein	RefSeq:WP_025187498.1, SO:0001217, UniParc:UPI00046C6449, UniRef:UniRef100_A0A6B1XHZ9, UniRef:UniRef50_A0A6B1XHZ9, UniRef:UniRef90_A0A6B1XHZ9
contig_1	cds	1296005	1296121	+	JBIPMC_06570		hypothetical protein	
contig_1	cds	1296333	1296722	-	JBIPMC_06575		response regulator	RefSeq:WP_236334966.1, SO:0001217, UniParc:UPI001F2AA43C, UniRef:UniRef100_UPI001F2AA43C, UniRef:UniRef50_UPI001E2B3E48, UniRef:UniRef90_UPI001E2B3E48
contig_1	cds	1297299	1297517	+	JBIPMC_06580		Cupin 2 conserved barrel domain-containing protein	RefSeq:WP_002378336.1, SO:0001217, UniParc:UPI0001B2ECDD, UniRef:UniRef100_A0A1G1SEB6, UniRef:UniRef50_R3J9Q6, UniRef:UniRef90_R3J9Q6
contig_1	cds	1297560	1297730	+	JBIPMC_06585		Cupin 2 conserved barrel domain-containing protein	RefSeq:WP_002401513.1, SO:0001217, UniParc:UPI0001F0DB32, UniRef:UniRef100_A0A1G1SEB6, UniRef:UniRef50_R3J9Q6, UniRef:UniRef90_R3J9Q6
contig_1	cds	1297899	1298813	+	JBIPMC_06590	trxB	thioredoxin-disulfide reductase	COG:COG0492, COG:O, EC:1.8.1.9, GO:0004791, KEGG:K00384, RefSeq:WP_002357780.1, SO:0001217, UniParc:UPI000005C14D, UniRef:UniRef100_A0A1X3C798, UniRef:UniRef50_P80880, UniRef:UniRef90_A0A1X3C798
contig_1	cds	1298856	1299317	-	JBIPMC_06595		Phage tail protein	RefSeq:WP_002355960.1, SO:0001217, UniParc:UPI000005C14E, UniRef:UniRef100_A0A1B4XND7, UniRef:UniRef50_G2FQQ9, UniRef:UniRef90_S4C1G1
contig_1	cds	1299514	1300014	-	JBIPMC_06600		Peptidase M4	RefSeq:WP_002358931.1, SO:0001217, UniParc:UPI000005C14F, UniRef:UniRef100_A0A1J6XLF6, UniRef:UniRef50_A0A4U3M9V7, UniRef:UniRef90_A0A4U3M9V7
contig_1	cds	1300133	1302472	-	JBIPMC_06605	lolC	ABC-type transport system involved in lipoprotein release, permease component LolC	COG:COG4591, COG:M, RefSeq:WP_002360456.1, SO:0001217, UniParc:UPI000005C150, UniRef:UniRef100_E2YWV9, UniRef:UniRef50_K6S9P1, UniRef:UniRef90_S4CCG0
contig_1	cds	1302618	1303106	+	JBIPMC_06610	marR	DNA-binding transcriptional regulator, MarR family	COG:COG1846, COG:K, RefSeq:WP_002357777.1, SO:0001217, UniParc:UPI000005C151, UniRef:UniRef100_A0A7H0FQX4, UniRef:UniRef50_S0JCM6, UniRef:UniRef90_S4FBD2
contig_1	cds	1303144	1304007	-	JBIPMC_06615	malG	ABC-type maltose transport system, permease component MalG	COG:COG3833, COG:G, RefSeq:WP_002378334.1, SO:0001217, UniParc:UPI0001B2ECDC, UniRef:UniRef100_A0A8S6XJ72, UniRef:UniRef50_A0A0D6DX93, UniRef:UniRef90_A0A1J6XXD9
contig_1	cds	1304011	1305354	-	JBIPMC_06620	ugpA	ABC-type sugar transport system, permease component	COG:COG1175, COG:G, RefSeq:WP_002357775.1, SO:0001217, UniParc:UPI000005C153, UniRef:UniRef100_A0A1J6YNL3, UniRef:UniRef50_A0A9E4C9T2, UniRef:UniRef90_A0A1J6YNL3
contig_1	cds	1305440	1306690	-	JBIPMC_06625	malE	Maltose-binding periplasmic protein MalE	COG:COG2182, COG:G, RefSeq:WP_002382263.1, SO:0001217, UniParc:UPI000005C154, UniRef:UniRef100_A0A1B4XNE0, UniRef:UniRef50_R2RGP6, UniRef:UniRef90_A0A1B4XNE0
contig_1	cds	1306950	1308716	+	JBIPMC_06630	amyA	Glycosidase/amylase (phosphorylase)	COG:COG0366, COG:G, RefSeq:WP_002378333.1, SO:0001217, UniParc:UPI0001B2ECDB, UniRef:UniRef100_A0A8S6X8I3, UniRef:UniRef50_E6LHM5, UniRef:UniRef90_S4CCG5
contig_1	cds	1308744	1310369	+	JBIPMC_06635	amyA	Glycosidase/amylase (phosphorylase)	COG:COG0366, COG:G, EC:3.2.1.70, KEGG:K01215, RefSeq:WP_002378332.1, SO:0001217, UniParc:UPI0001B2ECDA, UniRef:UniRef100_A0A8S6XKL1, UniRef:UniRef50_Q99040, UniRef:UniRef90_A0A6I4XKT6
contig_1	cds	1310371	1311984	+	JBIPMC_06640	amyA	Glycosidase/amylase (phosphorylase)	COG:COG0366, COG:G, RefSeq:WP_002378331.1, SO:0001217, UniParc:UPI0001B2ECD9, UniRef:UniRef100_A0A8S6XIJ8, UniRef:UniRef50_D2BKW8, UniRef:UniRef90_E2YWW6
contig_1	cds	1312155	1312736	+	JBIPMC_06645		Uncharacterized membrane protein	COG:COG3548, COG:S, KEGG:K24915, RefSeq:WP_002392546.1, SO:0001217, UniParc:UPI0001E1A028, UniRef:UniRef100_A0A8S6XN47, UniRef:UniRef50_S4C1H2, UniRef:UniRef90_S4C1H2
contig_1	ncRNA-region	1312818	1312985	+			M-box riboswitch (ykoK leader)	RFAM:RF00380, SO:0000140
contig_1	cds	1313209	1315821	+	JBIPMC_06650	mgtA	magnesium-translocating P-type ATPase	COG:COG0474, COG:P, EC:7.2.2.14, GO:0015444, GO:0015693, RefSeq:WP_002388982.1, SO:0001217, UniParc:UPI000005C15B, UniRef:UniRef100_S4C181, UniRef:UniRef50_A0A940P551, UniRef:UniRef90_E2YWW8
contig_1	cds	1316420	1317535	+	JBIPMC_06655	pdhA	pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	COG:C, COG:COG1071, GO:0004739, GO:0006086, GO:0045250, RefSeq:WP_002357768.1, SO:0001217, UniParc:UPI000005C15C, UniRef:UniRef100_X5NU60, UniRef:UniRef50_P21881, UniRef:UniRef90_R2QVS8
contig_1	cds	1317538	1318515	+	JBIPMC_06660	acoB	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component, beta subunit	COG:C, COG:COG0022, RefSeq:WP_002357767.1, SO:0001217, UniParc:UPI000005C15D, UniRef:UniRef100_A0A1B4XNH3, UniRef:UniRef50_P21882, UniRef:UniRef90_F3YA77
contig_1	cds	1318658	1320277	+	JBIPMC_06665	sucB	2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase	COG:C, COG:COG0508, GO:0016746, RefSeq:WP_002357766.1, SO:0001217, UniParc:UPI000175BCAB, UniRef:UniRef100_A0A1B4XNF1, UniRef:UniRef50_A0A1S6IMY3, UniRef:UniRef90_S4D7S9
contig_1	cds	1320285	1321691	+	JBIPMC_06670	lpdA	dihydrolipoyl dehydrogenase	COG:C, COG:COG1249, EC:1.8.1.4, GO:0004148, GO:0006096, GO:0045454, GO:0051068, RefSeq:WP_002357765.1, SO:0001217, UniParc:UPI000175BCAC, UniRef:UniRef100_A0A1B4XNE8, UniRef:UniRef50_Q5HGY8, UniRef:UniRef90_A0A1V8X688
contig_1	cds	1321805	1322791	-	JBIPMC_06675	pocR	Ligand-binding sensor domain	COG:COG4936, COG:T, RefSeq:WP_002382271.1, SO:0001217, UniParc:UPI000005C160, UniRef:UniRef100_A0A8S6XIT3, UniRef:UniRef50_R2S5E0, UniRef:UniRef90_A0A125W1M7
contig_1	cds	1322952	1324091	+	JBIPMC_06680	gldA	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	COG:C, COG:COG0371, RefSeq:WP_002363858.1, SO:0001217, UniParc:UPI000005C161, UniRef:UniRef100_A0A1B4XNF9, UniRef:UniRef50_A0A2K9MN90, UniRef:UniRef90_A0A1B4XNF9
contig_1	cds	1324104	1324502	+	JBIPMC_06685	dhaM	Phosphotransferase subunit DhaM of the dihydroxyacetone kinase DhaKLM complex, contains PTS-EIIA, HPr, and PEP-utilizing domains	COG:COG3412, COG:T, RefSeq:WP_002357762.1, SO:0001217, UniParc:UPI00019F36FA, UniRef:UniRef100_A0A1G1SE83, UniRef:UniRef50_A0A1G1SE83, UniRef:UniRef90_A0A1G1SE83
contig_1	cds	1324503	1325486	+	JBIPMC_06690	dhaK	dihydroxyacetone kinase subunit DhaK	COG:COG2376, COG:G, EC:2.7.1.121, GO:0004371, GO:0006071, RefSeq:WP_002357760.1, SO:0001217, UniParc:UPI00019F6DE9, UniRef:UniRef100_A0A2S7M2Q7, UniRef:UniRef50_Q9CIV8, UniRef:UniRef90_A0A4U4B0W6
contig_1	cds	1325499	1326101	+	JBIPMC_06695	dhaL	dihydroxyacetone kinase subunit DhaL	COG:COG2376, COG:G, GO:0004371, GO:0006071, RefSeq:WP_002360441.1, SO:0001217, UniParc:UPI000005C164, UniRef:UniRef100_A0A1B4XNG3, UniRef:UniRef50_A0A089RXZ3, UniRef:UniRef90_X5NW39
contig_1	cds	1326240	1327007	+	JBIPMC_06700		Lipoprotein	SO:0001217, UniParc:UPI0001D0CF32, UniRef:UniRef100_A0A5Q0ES26, UniRef:UniRef50_A0A7H0FQV7, UniRef:UniRef90_A0A7H0FQV7
contig_1	cds	1327080	1328231	-	JBIPMC_06705	mvaS	hydroxymethylglutaryl-CoA synthase	COG:COG3425, COG:I, EC:2.3.3.10, GO:0004421, GO:0006084, GO:0010142, RefSeq:WP_002371220.1, SO:0001217, UniParc:UPI0001B2BFA8, UniRef:UniRef100_X5NU54, UniRef:UniRef50_Q9FD71, UniRef:UniRef90_Q9FD71
contig_1	cds	1328417	1329613	+	JBIPMC_06710		Acetyl-CoA acetyltransferase	RefSeq:WP_236334980.1, SO:0001217, UniParc:UPI001F290720, UniRef:UniRef100_UPI001F290720, UniRef:UniRef50_X5NUD9, UniRef:UniRef90_X5NUD9
