gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
Ef-P20-208_CDS_0122	95991	96257	+	Ef-P20-208	-559.5107280114223	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0123	96339	96566	+	Ef-P20-208	-253.68944250756024	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	19608	150.021927	3.3426280299371496e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	19608	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0124	96649	96942	+	Ef-P20-208	-29.33073324168156	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	8573	165.237518	5.797388055176747e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	8573	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0125	97049	97255	+	Ef-P20-208	-7.499005850742405	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	26721	162.620728	4.326762889596046e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	26721	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0126	97336	97578	+	Ef-P20-208	-464.56903493523794	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	11078	116.141563	1.0318420193121159e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	11078	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0127	97655	97900	+	Ef-P20-208	-142.193781097921	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	4264	119.304451	1.3665883052077558e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	4264	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0128	97967	98206	+	Ef-P20-208	-101.58442523603284	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	5149	100.844452	1.6724093484112815e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	5149	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0129	98257	98463	+	Ef-P20-208	-844.1700438893201	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	33460	167.184906	1.1470683147432745e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	33460	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0130	98482	98652	+	Ef-P20-208	-3.2361519942984187	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	26004	110.465508	6.339073686184961e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	26004	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0131	98649	98738	+	Ef-P20-208	-8.78440079713518	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0132	98787	99092	+	Ef-P20-208	-152.94084296515612	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	24730	222.582031	9.63344589069213e-67	No_custom_HMM	No_custom_HMM	No_custom_HMM	24730	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0133	99163	99513	+	Ef-P20-208	-3550.1691705313183	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0134	99545	99970	+	Ef-P20-208	-30531.596695246157	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	37393	312.792847	5.255919934728354e-94	No_custom_HMM	No_custom_HMM	No_custom_HMM	37393	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0135	99964	100176	+	Ef-P20-208	-69.71266211536943	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	27904	165.707047	3.9538627595374234e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	27904	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0136	100205	100396	+	Ef-P20-208	-424.3304797665823	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	5861	79.401688	3.3965671697705807e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	5861	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0137	100409	100768	+	Ef-P20-208	-26926.661623922704	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	23244	257.422119	2.8910235330013823e-77	No_custom_HMM	No_custom_HMM	No_custom_HMM	23244	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0138	100773	100874	+	Ef-P20-208	-5.772967657115436	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	29866	90.79097	5.456489684051528e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	29866	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0139	101049	100903	-	Ef-P20-208	-0.167651193265328	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0140	101791	101702	-	Ef-P20-208	-0.0729381915458119	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0141	101769	102035	+	Ef-P20-208	-171.3553103075254	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	20721	189.684921	1.4462713867778654e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	20721	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0142	102133	102300	+	Ef-P20-208	-86.02898052259069	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	32982	145.517395	7.217108940995015e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	32982	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0143	102395	102571	+	Ef-P20-208	-11.690883846832516	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	24099	111.8918	3.1988372672090807e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	24099	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0144	102650	102784	+	Ef-P20-208	-22.26961686998084	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0145	102866	103090	+	Ef-P20-208	-40.29813005815562	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	24238	153.715836	2.177566667226336e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	24238	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0146	103193	103501	+	Ef-P20-208	-426.5442719624943	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	22747	180.879944	1.2017056995164456e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	22747	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0147	103569	103727	+	Ef-P20-208	-8.818305483681902	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	25320	131.475845	1.5636818124428879e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	25320	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0148	103862	104101	+	Ef-P20-208	-150.7996235791333	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	27612	180.829178	8.060373753366763e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	27612	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0149	104182	104427	+	Ef-P20-208	-523.1614521998105	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0150	104440	104661	+	Ef-P20-208	-40.59873194514676	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0151	104748	104942	+	Ef-P20-208	-10.95833044936822	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0152	104972	105151	+	Ef-P20-208	-130.24199164420716	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0153	105215	105382	+	Ef-P20-208	-0.3600210021328264	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0154	105743	105459	-	Ef-P20-208	-773.3566042394408	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0155	106077	105766	-	Ef-P20-208	-1028.7473502685043	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	23671	226.125656	1.0684333828071023e-67	No_custom_HMM	No_custom_HMM	No_custom_HMM	23671	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0156	106441	106130	-	Ef-P20-208	-204.46139943283956	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	2169	109.982536	9.670584388891147e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	2169	PHANOTATE_1.5.1	CDS	#ff59f5	membrane protein	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0157	106575	106480	-	Ef-P20-208	-1.2994300905545184	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0158	107269	106547	-	Ef-P20-208	-572627.6910093486	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	24096	474.417603	1.486749753043419e-142	No_custom_HMM	No_custom_HMM	No_custom_HMM	24096	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0159	107535	107266	-	Ef-P20-208	-103.23315797562267	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	27713	122.243187	1.2106993102988574e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	27713	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0160	107841	107536	-	Ef-P20-208	-201.42795914182932	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	14729	154.067322	1.709094975885485e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	14729	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0161	108251	108060	-	Ef-P20-208	-48.51136367747327	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	24581	156.761261	2.3770917493508465e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	24581	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0162	108519	108295	-	Ef-P20-208	-220.57203362993195	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	26673	179.766968	1.7037441570119614e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	26673	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0163	108937	108533	-	Ef-P20-208	-2577.524623206436	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	13036	159.644791	3.450819999724633e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	13036	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0164	109315	108938	-	Ef-P20-208	-18715.670264972927	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	37431	196.941757	2.026128217031717e-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	37431	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0165	109524	109327	-	Ef-P20-208	-30.786555126638206	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	8315	95.389015	3.734293281322399e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	8315	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0166	110039	109524	-	Ef-P20-208	-17524.85410239642	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	121	111.575012	9.780247109683214e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	121	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0167	110300	110052	-	Ef-P20-208	-1043.8227597403177	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	13840	151.763794	1.342028750438476e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	13840	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0168	110837	110313	-	Ef-P20-208	-75893.94864970181	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	121	162.414017	3.196922105803064e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	121	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0169	111230	110838	-	Ef-P20-208	-2136.2838633431134	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	1150	114.343918	7.232876577658109e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	1150	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0170	111582	111223	-	Ef-P20-208	-63269.29692373377	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	1150	98.67025	5.2003026214784295e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	1150	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0171	111756	111586	-	Ef-P20-208	-36.002029702266945	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	1997	86.818672	1.6220108397976622e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	1997	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0172	112286	111744	-	Ef-P20-208	-2426094.270546618	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	24858	403.666138	1.3512089644861646e-121	No_custom_HMM	No_custom_HMM	No_custom_HMM	24858	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0173	112753	112289	-	Ef-P20-208	-98634.6698892029	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	25596	358.052185	1.0988092737112907e-107	No_custom_HMM	No_custom_HMM	No_custom_HMM	25596	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0174	113220	112750	-	Ef-P20-208	-74240.02270344064	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	37876	357.96582	9.142794317063439e-108	No_custom_HMM	No_custom_HMM	No_custom_HMM	37876	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0175	113328	113236	-	Ef-P20-208	-0.9838736919630652	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	29819	33.079666	1.0733334793207895e-07	No_custom_HMM	No_custom_HMM	No_custom_HMM	29819	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0176	113788	113423	-	Ef-P20-208	-58519.57477379469	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	18751	244.919479	2.452249219215441e-73	No_custom_HMM	No_custom_HMM	No_custom_HMM	18751	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0177	113964	113785	-	Ef-P20-208	-13.944838852919096	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	27680	125.500084	1.3534157383143248e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	27680	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0178	114496	113978	-	Ef-P20-208	-166869.93459372155	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	1017	170.851883	4.77660267545943e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	1017	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0179	114970	114497	-	Ef-P20-208	-435566.7251892752	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	27332	346.060913	4.847284935412926e-104	No_custom_HMM	No_custom_HMM	No_custom_HMM	27332	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0180	115674	114967	-	Ef-P20-208	-1490165.4182784793	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	21779	509.539001	2.820867731495711e-153	No_custom_HMM	No_custom_HMM	No_custom_HMM	21779	PHANOTATE_1.5.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0181	116143	115703	-	Ef-P20-208	-2703.922484448078	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	9516	209.748016	2.6873101796055737e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	9516	PHANOTATE_1.5.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0182	116381	116193	-	Ef-P20-208	-58.40962943688876	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	23831	149.196259	5.811480771318491e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	23831	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
